date,open,high,low,close,volume,<VOL>,<SPREAD>,candle_type,body_ratio
2019-11-19,1.10712,1.10841,1.10627,1.10769,67509,0,0,base,0.26635514018692075
2019-11-20,1.10766,1.10811,1.10528,1.10719,95774,0,0,base,0.16607773851597563
2019-11-21,1.10728,1.1097,1.10521,1.10588,92254,0,0,base,0.3118040089087092
2019-11-22,1.10575,1.10877,1.10144,1.10197,98662,0,0,decisive,0.515688949522522
2019-11-25,1.10157,1.10323,1.10034,1.10113,72289,0,0,base,0.15224913494810408
2019-11-26,1.10128,1.10256,1.10071,1.10232,78634,0,0,decisive,0.5621621621621524
2019-11-27,1.10221,1.10249,1.09923,1.09986,76047,0,0,decisive,0.7208588957054671
2019-11-28,1.10011,1.10179,1.10002,1.10078,53412,0,0,base,0.37853107344641346
2019-11-29,1.10084,1.10284,1.09812,1.10178,76107,0,0,base,0.1991525423728664
2019-12-02,1.10236,1.10898,1.10029,1.10787,89301,0,0,decisive,0.634062140391237
2019-12-03,1.10783,1.10935,1.1066,1.10805,89094,0,0,base,0.07999999999995801
2019-12-04,1.10802,1.11162,1.10668,1.10762,103922,0,0,base,0.08097165991902033
2019-12-05,1.10792,1.11081,1.10772,1.11039,73251,0,0,decisive,0.7993527508090429
2019-12-06,1.11045,1.11098,1.10397,1.10601,85316,0,0,decisive,0.633380884450768
2019-12-09,1.1057,1.1078,1.10532,1.10646,56017,0,0,base,0.3064516129032865
2019-12-10,1.10636,1.10978,1.10628,1.10958,72132,0,0,explosive,0.9199999999999847
2019-12-11,1.10915,1.11449,1.10704,1.11291,89184,0,0,decisive,0.5046979865771822
2019-12-12,1.11307,1.11542,1.1103,1.1133,136243,0,0,base,0.0449218749999906
2019-12-13,1.11666,1.11991,1.11119,1.11178,181227,0,0,decisive,0.5596330275229313
2019-12-16,1.11277,1.11581,1.11225,1.11417,79446,0,0,base,0.39325842696631036
2019-12-17,1.11438,1.11746,1.11293,1.1149,83734,0,0,base,0.11479028697573616
2019-12-18,1.11494,1.11538,1.11103,1.1115,61211,0,0,decisive,0.7908045977011608
2019-12-19,1.11125,1.11443,1.11073,1.11183,69123,0,0,base,0.15675675675676196
2019-12-20,1.11212,1.11249,1.10663,1.1075,58791,0,0,decisive,0.7883959044368749
2019-12-23,1.108,1.10957,1.10699,1.10895,41550,0,0,base,0.36821705426356455
2019-12-24,1.10883,1.1094,1.1069,1.10859,36812,0,0,base,0.09600000000000923
2019-12-26,1.10908,1.1109,1.10822,1.10961,18388,0,0,base,0.1977611940298195
2019-12-27,1.10929,1.11882,1.10929,1.11763,57183,0,0,explosive,0.8751311647429122
2019-12-30,1.11736,1.12206,1.11708,1.11998,67312,0,0,decisive,0.5261044176706978
2019-12-31,1.11976,1.12393,1.11967,1.1217,61650,0,0,base,0.4553990610328078
2020-01-02,1.12204,1.12246,1.11634,1.11712,62030,0,0,explosive,0.8039215686274694
2020-01-03,1.11709,1.11799,1.1125,1.11557,76775,0,0,base,0.2768670309653857
2020-01-06,1.1165,1.12055,1.11572,1.11974,58058,0,0,decisive,0.6708074534161457
2020-01-07,1.1195,1.11973,1.11335,1.11469,58256,0,0,decisive,0.7539184952978227
2020-01-08,1.115,1.11682,1.11045,1.11047,91469,0,0,decisive,0.7111459968602719
2020-01-09,1.11047,1.11204,1.1093,1.11053,62886,0,0,base,0.021897810218959764
2020-01-10,1.1103,1.1129,1.10851,1.11208,65691,0,0,base,0.4054669703872291
2020-01-13,1.11179,1.11468,1.11122,1.11342,51169,0,0,base,0.47109826589598736
2020-01-14,1.11345,1.11445,1.11043,1.11262,63936,0,0,base,0.20646766169157374
2020-01-15,1.11255,1.11634,1.11184,1.11497,52837,0,0,decisive,0.5377777777777771
2020-01-16,1.11491,1.11729,1.11279,1.11355,61654,0,0,base,0.3022222222222319
2020-01-17,1.11339,1.11426,1.10861,1.10893,54943,0,0,decisive,0.7893805309734838
2020-01-20,1.10901,1.11024,1.10766,1.10965,35571,0,0,base,0.24806201550388465
2020-01-21,1.10945,1.11181,1.10809,1.1081,56384,0,0,base,0.3629032258064468
2020-01-22,1.10824,1.10984,1.10701,1.10945,57655,0,0,base,0.4275618374559022
2020-01-23,1.1092,1.11087,1.10363,1.10586,76571,0,0,base,0.4613259668508203
2020-01-24,1.10513,1.10616,1.10199,1.10259,62124,0,0,decisive,0.6091127098321301
2020-01-27,1.10299,1.10377,1.10095,1.10192,62407,0,0,base,0.3794326241134651
2020-01-28,1.10186,1.10252,1.09979,1.10222,50088,0,0,base,0.13186813186810595
2020-01-29,1.1022,1.10275,1.09923,1.10083,52104,0,0,base,0.38920454545457556
2020-01-30,1.10074,1.10393,1.10066,1.10316,61884,0,0,decisive,0.7400611620794459
2020-01-31,1.10297,1.10952,1.10168,1.10945,72458,0,0,explosive,0.826530612244896
2020-02-03,1.10909,1.10919,1.10349,1.10608,68245,0,0,decisive,0.528070175438606
2020-02-04,1.10562,1.10642,1.10326,1.10448,55684,0,0,base,0.36075949367092475
2020-02-05,1.10438,1.10479,1.09937,1.09989,65266,0,0,explosive,0.8284132841328228
2020-02-06,1.09985,1.1014,1.09643,1.09806,52001,0,0,base,0.3601609657947661
2020-02-07,1.09824,1.0985,1.0942,1.09429,66651,0,0,explosive,0.918604651162825
2020-02-10,1.09419,1.09574,1.09076,1.09105,50300,0,0,decisive,0.6305220883533997
2020-02-11,1.09095,1.09248,1.08912,1.09168,55235,0,0,base,0.21726190476188667
2020-02-12,1.09154,1.09254,1.08651,1.08717,51356,0,0,decisive,0.7247097844112769
2020-02-13,1.08712,1.08889,1.08341,1.08399,52511,0,0,decisive,0.5711678832117003
2020-02-14,1.08388,1.08611,1.08272,1.08304,45855,0,0,base,0.24778761061945453
2020-02-17,1.08404,1.0851,1.08291,1.08343,29450,0,0,base,0.27853881278539877
2020-02-18,1.08324,1.08375,1.07856,1.07927,59967,0,0,decisive,0.7649325626204254
2020-02-19,1.07917,1.08116,1.07821,1.0807,59079,0,0,decisive,0.5186440677966193
2020-02-20,1.0807,1.08211,1.07776,1.07833,81199,0,0,decisive,0.544827586206911
2020-02-21,1.0783,1.08636,1.07828,1.08477,86398,0,0,explosive,0.8007425742574141
2020-02-24,1.08243,1.08721,1.08049,1.08523,113297,0,0,base,0.41666666666665014
2020-02-25,1.08519,1.08904,1.08302,1.08816,124139,0,0,base,0.493355481727568
2020-02-26,1.08754,1.09088,1.0855,1.08784,130428,0,0,base,0.05576208178437879
2020-02-27,1.08808,1.10066,1.08767,1.09996,134182,0,0,explosive,0.9145496535796813
2020-02-28,1.10038,1.10531,1.09509,1.10291,173421,0,0,base,0.2475538160469779
2020-03-02,1.10426,1.11851,1.10363,1.11313,211638,0,0,decisive,0.5961021505376387
2020-03-03,1.11283,1.12134,1.10954,1.11693,207311,0,0,base,0.3474576271186425
2020-03-04,1.11705,1.11876,1.10955,1.11336,134173,0,0,base,0.40065146579806915
2020-03-05,1.11332,1.1245,1.11196,1.12425,115008,0,0,explosive,0.8716108452950468
2020-03-06,1.12374,1.13548,1.12113,1.12901,219095,0,0,base,0.36724738675958724
2020-03-09,1.13431,1.14967,1.13356,1.1441,463063,0,0,decisive,0.6076970825574131
2020-03-10,1.14358,1.14579,1.12749,1.1283,391398,0,0,explosive,0.834972677595627
2020-03-11,1.12762,1.13668,1.12574,1.12719,252681,0,0,base,0.03930530164535233
2020-03-12,1.12666,1.13335,1.10553,1.11738,478243,0,0,base,0.33357296908698403
2020-03-13,1.11851,1.12211,1.1055,1.1102,451000,0,0,decisive,0.5003010234798201
2020-03-16,1.11362,1.12367,1.10847,1.11699,709979,0,0,base,0.22171052631578286
2020-03-17,1.11768,1.11893,1.0955,1.09963,448997,0,0,decisive,0.7703798548868909
2020-03-18,1.09955,1.10452,1.08017,1.09102,551065,0,0,base,0.3503080082135512
2020-03-19,1.09133,1.09819,1.06549,1.06866,773995,0,0,decisive,0.6932721712538227
2020-03-20,1.06861,1.08308,1.06375,1.06928,751397,0,0,base,0.034661148473872014
2020-03-23,1.06995,1.0828,1.06357,1.07261,610734,0,0,base,0.13832553302132583
2020-03-24,1.07243,1.08881,1.07221,1.07962,434321,0,0,base,0.4331325301204851
2020-03-25,1.07693,1.0894,1.07601,1.08842,392408,0,0,explosive,0.8581030619865563
2020-03-26,1.08774,1.10587,1.08698,1.10335,350604,0,0,explosive,0.8263631551085361
2020-03-27,1.10313,1.11473,1.09531,1.11432,345246,0,0,decisive,0.5762100926879525
2020-03-30,1.11148,1.11444,1.101,1.10412,238184,0,0,decisive,0.5476190476190452
2020-03-31,1.10461,1.10538,1.09267,1.10352,315158,0,0,base,0.08575924468922387
2020-04-01,1.10322,1.10377,1.09027,1.09659,207612,0,0,base,0.4911111111111268
2020-04-02,1.09642,1.09674,1.08206,1.08592,220425,0,0,decisive,0.7152588555858266
2020-04-03,1.08561,1.08591,1.07727,1.08119,178850,0,0,decisive,0.51157407407406
2020-04-06,1.08178,1.08354,1.07683,1.07912,161613,0,0,base,0.39642324888224845
2020-04-07,1.0793,1.09263,1.07836,1.08907,159667,0,0,decisive,0.684653118430277
2020-04-08,1.08921,1.0902,1.08299,1.08543,137178,0,0,decisive,0.5242718446601986
2020-04-09,1.08529,1.09517,1.08409,1.09329,144868,0,0,decisive,0.7220216606498215
2020-04-10,1.09285,1.09522,1.0917,1.09342,58381,0,0,base,0.16193181818179794
2020-04-13,1.0936,1.09678,1.08926,1.09092,90084,0,0,base,0.3563829787233972
2020-04-14,1.09062,1.09871,1.08957,1.09822,117433,0,0,explosive,0.8315098468271256
2020-04-15,1.0981,1.09905,1.08567,1.09128,114078,0,0,decisive,0.5097159940209239
2020-04-16,1.09081,1.09113,1.08165,1.08389,131805,0,0,decisive,0.7299578059071821
2020-04-17,1.08356,1.08926,1.0812,1.0874,132209,0,0,base,0.47642679900742735
2020-04-20,1.08635,1.08968,1.0841,1.08643,92215,0,0,base,0.014336917562738562
2020-04-21,1.08601,1.08801,1.08163,1.08566,111541,0,0,base,0.054858934169257016
2020-04-22,1.08541,1.08852,1.08032,1.08209,81946,0,0,base,0.4048780487804873
2020-04-23,1.08198,1.08467,1.07558,1.07765,131325,0,0,base,0.4763476347634681
2020-04-24,1.07796,1.08256,1.07271,1.08234,106370,0,0,base,0.4446700507614303
2020-04-27,1.0821,1.08601,1.08112,1.08274,93031,0,0,base,0.13087934560327097
2020-04-28,1.0821,1.08886,1.08095,1.08187,92713,0,0,base,0.029077117572687293
2020-04-29,1.08186,1.08818,1.0817,1.08688,72685,0,0,decisive,0.7746913580247168
2020-04-30,1.08754,1.09726,1.08328,1.09544,131596,0,0,decisive,0.5650929899856999
2020-05-01,1.09508,1.1019,1.09345,1.09802,85269,0,0,base,0.3479289940828306
2020-05-04,1.0969,1.09736,1.08955,1.08991,86872,0,0,explosive,0.8950064020486768
2020-05-05,1.09046,1.0926,1.08259,1.08342,100166,0,0,decisive,0.7032967032966916
2020-05-06,1.08362,1.08449,1.07818,1.0796,86155,0,0,decisive,0.6370839936608733
2020-05-07,1.07972,1.08339,1.07666,1.08335,100233,0,0,decisive,0.5393759286775565
2020-05-08,1.08312,1.08757,1.08151,1.08385,77565,0,0,base,0.12046204620460443
2020-05-11,1.08276,1.08506,1.08027,1.0815,79089,0,0,base,0.26304801670147776
2020-05-12,1.08061,1.08853,1.07843,1.08475,86552,0,0,base,0.4099009900990132
2020-05-13,1.08476,1.08965,1.08116,1.08187,95048,0,0,base,0.34040047114249705
2020-05-14,1.08173,1.08239,1.07748,1.08021,85933,0,0,base,0.3095723014257021
2020-05-15,1.08032,1.08512,1.07888,1.08186,82472,0,0,base,0.2467948717948864
2020-05-18,1.08092,1.09271,1.07997,1.09165,84594,0,0,explosive,0.8422291993720509
2020-05-19,1.09178,1.0976,1.09021,1.0924,90840,0,0,base,0.08389715832206554
2020-05-20,1.0922,1.09991,1.09186,1.09786,81830,0,0,decisive,0.7031055900621211
2020-05-21,1.09789,1.10084,1.09371,1.09495,85421,0,0,base,0.4123422159887671
2020-05-22,1.09479,1.09537,1.08853,1.09021,69187,0,0,decisive,0.6695906432748622
2020-05-25,1.0896,1.09145,1.08705,1.08957,37762,0,0,base,0.006818181818176084
2020-05-26,1.08957,1.09959,1.08919,1.09829,85292,0,0,explosive,0.8384615384615471
2020-05-27,1.09799,1.10308,1.09338,1.1008,144360,0,0,base,0.2896907216494811
2020-05-28,1.10046,1.10936,1.09917,1.10794,147018,0,0,decisive,0.7340529931305191
2020-05-29,1.10708,1.11453,1.10699,1.11077,145297,0,0,base,0.4893899204243927
2020-06-01,1.11178,1.1154,1.11005,1.11329,117949,0,0,base,0.2822429906541888
2020-06-02,1.11354,1.11961,1.11152,1.11678,200561,0,0,base,0.4004944375772756
2020-06-03,1.1169,1.1258,1.11667,1.12323,227657,0,0,decisive,0.6933187294633125
2020-06-04,1.12329,1.13624,1.11947,1.13345,267407,0,0,decisive,0.6058437686344781
2020-06-05,1.13352,1.13839,1.12784,1.12876,256480,0,0,base,0.45118483412322946
2020-06-08,1.12987,1.132,1.12683,1.12919,176955,0,0,base,0.13152804642166877
2020-06-09,1.12915,1.13639,1.12409,1.13375,209266,0,0,base,0.37398373983739397
2020-06-10,1.13371,1.14225,1.13221,1.13746,240738,0,0,base,0.37350597609560776
2020-06-11,1.13739,1.14037,1.12888,1.12995,288938,0,0,decisive,0.6475195822454213
2020-06-12,1.1293,1.13406,1.12126,1.12606,266147,0,0,base,0.25312499999999005
2020-06-15,1.12415,1.13325,1.12265,1.13214,244088,0,0,decisive,0.7537735849056432
2020-06-16,1.13191,1.13534,1.12278,1.12612,222078,0,0,base,0.46098726114648914
2020-06-17,1.126,1.12941,1.12069,1.12428,200142,0,0,base,0.19724770642201053
2020-06-18,1.12424,1.12614,1.11856,1.12057,178689,0,0,base,0.4841688654353402
2020-06-19,1.12034,1.12545,1.1168,1.11766,184088,0,0,base,0.3098265895953502
2020-06-22,1.11832,1.12699,1.11682,1.1265,140973,0,0,explosive,0.804326450344156
2020-06-23,1.1261,1.13487,1.12331,1.13065,212286,0,0,base,0.39359861591693995
2020-06-24,1.13082,1.13258,1.12483,1.12487,181379,0,0,decisive,0.7677419354838656
2020-06-25,1.12524,1.12597,1.11904,1.12179,177283,0,0,base,0.49783549783549963
2020-06-26,1.12152,1.12394,1.11951,1.12176,120218,0,0,base,0.05417607223476784
2020-06-29,1.12211,1.1288,1.12165,1.12417,138256,0,0,base,0.28811188811188165
2020-06-30,1.12317,1.1262,1.1191,1.12341,173356,0,0,base,0.03380281690141047
2020-07-01,1.12327,1.12752,1.11849,1.12513,165004,0,0,base,0.20598006644517758
2020-07-02,1.12542,1.13028,1.12234,1.12397,165087,0,0,base,0.18261964735518424
2020-07-03,1.12354,1.12508,1.12193,1.12449,117028,0,0,base,0.30158730158730496
2020-07-06,1.12434,1.13455,1.12407,1.13081,127174,0,0,decisive,0.6173664122137567
2020-07-07,1.13081,1.13325,1.12589,1.12724,141951,0,0,base,0.4850543478260947
2020-07-08,1.12722,1.13519,1.12624,1.13307,140412,0,0,decisive,0.6536312849161902
2020-07-09,1.13282,1.13707,1.12802,1.12833,158191,0,0,base,0.4961325966850698
2020-07-10,1.12826,1.13249,1.12548,1.12967,118990,0,0,base,0.2011412268188187
2020-07-13,1.13029,1.13749,1.13008,1.13415,134848,0,0,decisive,0.5209176788124181
2020-07-14,1.1342,1.14088,1.13251,1.13977,165592,0,0,decisive,0.665471923536423
2020-07-15,1.13981,1.14521,1.13912,1.1412,142306,0,0,base,0.22824302134646435
2020-07-16,1.14099,1.14419,1.13705,1.13832,148359,0,0,base,0.3739495798319181
2020-07-17,1.13777,1.14438,1.13752,1.14259,103155,0,0,decisive,0.7026239067055599
2020-07-20,1.14249,1.14678,1.14024,1.14481,151579,0,0,base,0.3547400611620953
2020-07-21,1.14423,1.15398,1.14229,1.15224,164751,0,0,decisive,0.6852010265183803
2020-07-22,1.15305,1.16015,1.15068,1.15693,202268,0,0,base,0.4097148891235553
2020-07-23,1.15675,1.16268,1.15403,1.15963,173161,0,0,base,0.3329479768786102
2020-07-24,1.15941,1.16582,1.15812,1.16547,184621,0,0,decisive,0.787012987012977
2020-07-27,1.16431,1.17814,1.16412,1.17508,196976,0,0,decisive,0.7681883024251075
2020-07-28,1.1746,1.17737,1.16987,1.17165,195565,0,0,base,0.39333333333333115
2020-07-29,1.17151,1.18063,1.1714,1.17923,194323,0,0,explosive,0.8364030335861202
2020-07-30,1.17883,1.18484,1.17309,1.18478,218873,0,0,decisive,0.5063829787233989
2020-07-31,1.18459,1.19088,1.17615,1.17715,262713,0,0,decisive,0.5050916496945118
2020-08-03,1.17741,1.17968,1.16958,1.1765,186779,0,0,base,0.09009900990098679
2020-08-04,1.17607,1.1806,1.17213,1.18015,187107,0,0,base,0.48170011806375296
2020-08-05,1.17984,1.19049,1.17928,1.18625,123333,0,0,decisive,0.5718108831400589
2020-08-06,1.18634,1.19162,1.1818,1.18775,216439,0,0,base,0.14358452138494318
2020-08-07,1.18717,1.18831,1.17552,1.17856,229983,0,0,decisive,0.6731821735731003
2020-08-10,1.17875,1.18007,1.17363,1.17369,142674,0,0,decisive,0.7857142857142956
2020-08-11,1.1738,1.18078,1.1722,1.17398,209038,0,0,base,0.020979020979028942
2020-08-12,1.17393,1.18167,1.1711,1.17871,205537,0,0,base,0.45222327341532836
2020-08-13,1.17839,1.18642,1.17807,1.18149,180957,0,0,base,0.3712574850299223
2020-08-14,1.18134,1.18505,1.17818,1.18414,148170,0,0,base,0.40756914119358684
2020-08-17,1.18394,1.1881,1.18287,1.18722,130018,0,0,decisive,0.6271510516252479
2020-08-18,1.18679,1.19657,1.18634,1.19349,175042,0,0,decisive,0.6549364613880697
2020-08-19,1.19296,1.19528,1.18303,1.184,191789,0,0,decisive,0.7314285714285855
2020-08-20,1.18388,1.18686,1.18023,1.18609,169386,0,0,base,0.3333333333333333
2020-08-21,1.18612,1.1883,1.17542,1.17965,175226,0,0,decisive,0.5023291925465818
2020-08-24,1.17929,1.18497,1.17842,1.17878,133887,0,0,base,0.07786259541984826
2020-08-25,1.17858,1.18438,1.17842,1.18346,135690,0,0,explosive,0.8187919463087289
2020-08-26,1.18327,1.18393,1.17721,1.18295,137538,0,0,base,0.047619047619063354
2020-08-27,1.183,1.1902,1.17624,1.18219,250202,0,0,base,0.05802292263610165
2020-08-28,1.18192,1.19198,1.18109,1.19059,214117,0,0,decisive,0.7961432506886963
2020-08-31,1.19044,1.1966,1.18842,1.19373,170817,0,0,base,0.4022004889975531
2020-09-01,1.19352,1.20114,1.19013,1.19123,209498,0,0,base,0.20799273387828016
2020-09-02,1.19158,1.19288,1.1822,1.18548,176016,0,0,decisive,0.5711610486891369
2020-09-03,1.18551,1.18646,1.1789,1.18523,191082,0,0,base,0.037037037037044654
2020-09-04,1.18484,1.18654,1.17808,1.18393,191668,0,0,base,0.10756501182032811
2020-09-07,1.18449,1.18487,1.18114,1.18127,88211,0,0,explosive,0.8632707774798903
2020-09-08,1.18128,1.18273,1.17656,1.17742,182619,0,0,decisive,0.6256077795786371
2020-09-09,1.17734,1.18342,1.17527,1.18042,166505,0,0,base,0.37791411042944995
2020-09-10,1.18013,1.19176,1.18006,1.18142,201721,0,0,base,0.11025641025641308
2020-09-11,1.18133,1.18741,1.18124,1.18459,139222,0,0,decisive,0.5283630470016266
2020-09-14,1.18365,1.18879,1.18319,1.1863,98920,0,0,base,0.4732142857142492
2020-09-15,1.18653,1.19007,1.18395,1.18461,110828,0,0,base,0.3137254901961069
2020-09-16,1.18477,1.18827,1.17879,1.18151,178587,0,0,base,0.3438818565400911
2020-09-17,1.18148,1.18525,1.17375,1.18465,183076,0,0,base,0.2756521739130381
2020-09-18,1.18449,1.18704,1.18259,1.18411,121223,0,0,base,0.0853932584269756
2020-09-21,1.18451,1.18717,1.17317,1.1773,159839,0,0,decisive,0.5149999999999951
2020-09-22,1.17717,1.17733,1.16918,1.17091,176168,0,0,decisive,0.7680981595092328
2020-09-23,1.17083,1.17191,1.16513,1.16608,162646,0,0,decisive,0.7005899705014788
2020-09-24,1.16578,1.1687,1.16264,1.16671,171295,0,0,base,0.15346534653462843
2020-09-25,1.16683,1.16851,1.16122,1.16287,153249,0,0,decisive,0.5432098765432035
2020-09-28,1.16208,1.16801,1.16152,1.16662,132775,0,0,decisive,0.6995377503852187
2020-09-29,1.16625,1.17456,1.16608,1.17423,143597,0,0,explosive,0.9410377358490634
2020-09-30,1.17377,1.1755,1.16848,1.17217,198496,0,0,base,0.2279202279202336
2020-10-01,1.17196,1.17697,1.17172,1.17455,193841,0,0,base,0.49333333333335305
2020-10-02,1.17427,1.17496,1.16958,1.17167,213807,0,0,base,0.4832713754646774
2020-10-05,1.17137,1.17975,1.17054,1.17858,120118,0,0,decisive,0.7828447339847786
2020-10-06,1.17791,1.18077,1.17319,1.17322,158873,0,0,decisive,0.6187335092348278
2020-10-07,1.17333,1.17818,1.17251,1.17643,134093,0,0,decisive,0.546737213403892
2020-10-08,1.17597,1.17816,1.17327,1.17585,117328,0,0,base,0.024539877300592323
2020-10-09,1.17591,1.18308,1.17478,1.18293,132414,0,0,explosive,0.8457831325301263
2020-10-12,1.18193,1.18267,1.17868,1.18136,110311,0,0,base,0.14285714285712695
2020-10-13,1.18146,1.18156,1.17306,1.17463,136332,0,0,explosive,0.8035294117646977
2020-10-14,1.17425,1.17712,1.17197,1.17468,135224,0,0,base,0.08349514563105465
2020-10-15,1.17477,1.17579,1.16885,1.17076,155585,0,0,decisive,0.5778097982709078
2020-10-16,1.17079,1.17462,1.1694,1.1716,102143,0,0,base,0.15517241379309904
2020-10-19,1.17178,1.17938,1.17032,1.1771,103409,0,0,decisive,0.5871964679911647
2020-10-20,1.17697,1.18408,1.176,1.18236,136800,0,0,decisive,0.6670792079207856
2020-10-21,1.18205,1.18808,1.18203,1.18588,166649,0,0,decisive,0.6330578512396579
2020-10-22,1.18559,1.18669,1.18114,1.18187,142724,0,0,decisive,0.6702702702702672
2020-10-23,1.18179,1.18648,1.17868,1.18598,137146,0,0,decisive,0.5371794871795029
2020-10-26,1.18526,1.18601,1.18033,1.18094,136570,0,0,decisive,0.7605633802816814
2020-10-27,1.18114,1.18388,1.17964,1.17976,120335,0,0,base,0.3254716981132434
2020-10-28,1.17917,1.17926,1.17178,1.17469,175159,0,0,decisive,0.5989304812834333
2020-10-29,1.17459,1.17589,1.16501,1.16722,180056,0,0,decisive,0.6773897058823619
2020-10-30,1.16701,1.17043,1.16401,1.16464,175698,0,0,base,0.3691588785046996
2020-11-02,1.16471,1.16558,1.16219,1.16393,140043,0,0,base,0.23008849557522182
2020-11-03,1.16369,1.17399,1.16369,1.17207,132991,0,0,explosive,0.8135922330096984
2020-11-04,1.17136,1.17709,1.16026,1.17249,399038,0,0,base,0.06714200831848378
2020-11-05,1.17215,1.18597,1.17108,1.18297,244009,0,0,decisive,0.7266621893888516
2020-11-06,1.1828,1.18909,1.17952,1.18754,254178,0,0,base,0.49529780564262565
2020-11-09,1.18872,1.19199,1.17953,1.18119,81782,0,0,decisive,0.6043338683788084
2020-11-10,1.18142,1.18433,1.178,1.18165,71976,0,0,base,0.0363349131121909
2020-11-11,1.18091,1.18328,1.17456,1.17789,45944,0,0,base,0.3463302752293325
2020-11-12,1.17752,1.18231,1.17586,1.18051,48684,0,0,base,0.46356589147287086
2020-11-13,1.18043,1.18375,1.17989,1.18328,38299,0,0,decisive,0.7383419689119269
2020-11-16,1.18314,1.18688,1.18142,1.18557,45982,0,0,base,0.445054945054931
2020-11-17,1.18507,1.18937,1.18426,1.18615,37643,0,0,base,0.21135029354207063
2020-11-18,1.18641,1.18909,1.18491,1.1855,45571,0,0,base,0.21770334928228482
2020-11-19,1.18539,1.18825,1.18162,1.18761,46634,0,0,base,0.3348416289592859
2020-11-20,1.18746,1.18909,1.18497,1.1859,42687,0,0,base,0.3786407766990396
2020-11-23,1.18537,1.19059,1.18002,1.18407,45782,0,0,base,0.12298959318827651
2020-11-24,1.18384,1.18961,1.18344,1.18905,47700,0,0,explosive,0.8444084278768119
2020-11-25,1.18939,1.19298,1.18819,1.19128,51650,0,0,base,0.3945720250521934
2020-11-26,1.19135,1.19409,1.18854,1.19091,34863,0,0,base,0.07927927927927618
2020-11-27,1.19099,1.1963,1.19063,1.19593,37132,0,0,explosive,0.8712522045855524
2020-11-30,1.19637,1.20033,1.19237,1.19249,50568,0,0,base,0.48743718592963564
2020-12-01,1.19303,1.20766,1.1926,1.20689,48589,0,0,explosive,0.9203187250996095
2020-12-02,1.20682,1.21184,1.204,1.2117,49817,0,0,decisive,0.6224489795918307
2020-12-03,1.21144,1.21747,1.2101,1.21467,47907,0,0,base,0.4382632293079784
2020-12-04,1.21407,1.21774,1.211,1.21199,48937,0,0,base,0.3086053412463044
2020-12-07,1.21253,1.21663,1.20785,1.21083,48911,0,0,base,0.19362186788155272
2020-12-08,1.21057,1.2134,1.20955,1.21057,46389,0,0,base,0.0
2020-12-09,1.21017,1.21475,1.20588,1.20816,45300,0,0,base,0.2266065388951615
2020-12-10,1.20807,1.2159,1.20737,1.21418,56531,0,0,decisive,0.7162954279015372
2020-12-11,1.21376,1.2163,1.21054,1.21126,46498,0,0,base,0.43402777777776946
2020-12-14,1.21343,1.21767,1.21156,1.2145,39941,0,0,base,0.17512274959081733
2020-12-15,1.21432,1.21687,1.21219,1.21555,39935,0,0,base,0.2628205128204906
2020-12-16,1.21512,1.22122,1.21253,1.22,47730,0,0,decisive,0.561565017261228
2020-12-17,1.21964,1.22728,1.21901,1.22706,41761,0,0,explosive,0.8972188633615457
2020-12-18,1.22663,1.2271,1.22255,1.2254,37982,0,0,base,0.27032967032968125
2020-12-21,1.22279,1.22528,1.21298,1.22346,65607,0,0,base,0.05447154471544306
2020-12-22,1.22303,1.22571,1.21521,1.21647,47237,0,0,decisive,0.6247619047619059
2020-12-23,1.21621,1.22211,1.21539,1.21818,48009,0,0,base,0.29315476190476336
2020-12-24,1.21862,1.22156,1.21775,1.21831,26280,0,0,base,0.08136482939633678
2020-12-28,1.22045,1.22512,1.21811,1.22133,41277,0,0,base,0.12553495007132623
2020-12-29,1.22132,1.22751,1.22069,1.22509,44387,0,0,decisive,0.5527859237536693
2020-12-30,1.22484,1.23099,1.22465,1.22993,44619,0,0,explosive,0.8028391167192475
2020-12-31,1.22971,1.23092,1.22209,1.22251,37619,0,0,explosive,0.8154020385050964
2021-01-04,1.2248,1.23099,1.22386,1.22505,56408,0,0,base,0.035063113604468246
2021-01-05,1.22504,1.23057,1.22463,1.22962,52850,0,0,decisive,0.7710437710437974
2021-01-06,1.22629,1.23494,1.22629,1.23267,78260,0,0,decisive,0.7375722543352554
2021-01-07,1.23265,1.23443,1.22451,1.22695,58387,0,0,decisive,0.5745967741935564
2021-01-08,1.22616,1.22846,1.2193,1.22217,67094,0,0,base,0.4355895196506456
2021-01-11,1.22124,1.22227,1.21322,1.21509,50356,0,0,decisive,0.6795580110497346
2021-01-12,1.21489,1.22098,1.21372,1.22072,47603,0,0,explosive,0.8030303030302984
2021-01-13,1.22065,1.22228,1.21399,1.21558,45641,0,0,decisive,0.6115802171290504
2021-01-14,1.21519,1.21785,1.21111,1.21539,51465,0,0,base,0.029673590504446932
2021-01-15,1.21507,1.21624,1.20749,1.2077,43981,0,0,explosive,0.8422857142857222
2021-01-18,1.20774,1.20868,1.20535,1.20779,33786,0,0,base,0.015015015014979772
2021-01-19,1.20737,1.21449,1.20737,1.21281,37904,0,0,decisive,0.7640449438202076
2021-01-20,1.21234,1.21582,1.20768,1.21054,40843,0,0,base,0.2211302211302291
2021-01-21,1.21018,1.21731,1.21018,1.21696,43769,0,0,explosive,0.9509116409537367
