<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.18	12:00:00	1.08674	1.08813	1.08447	1.08725	32962	0	1
2023.08.21	00:00:00	1.08718	1.08899	1.08694	1.08861	19639	0	1
2023.08.21	12:00:00	1.08861	1.09136	1.08750	1.08950	31163	0	1
2023.08.22	00:00:00	1.08922	1.09302	1.08911	1.09098	20721	0	1
2023.08.22	12:00:00	1.09099	1.09122	1.08328	1.08473	30504	0	1
2023.08.23	00:00:00	1.08454	1.08714	1.08117	1.08191	21741	0	1
2023.08.23	12:00:00	1.08191	1.08701	1.08022	1.08634	36182	0	1
2023.08.24	00:00:00	1.08648	1.08766	1.08519	1.08618	20806	0	1
2023.08.24	12:00:00	1.08619	1.08635	1.08051	1.08108	34327	0	1
2023.08.25	00:00:00	1.08086	1.08153	1.07658	1.07863	21221	0	1
2023.08.25	12:00:00	1.07862	1.08416	1.07659	1.07939	41112	0	1
2023.08.28	00:00:00	1.07959	1.08208	1.07929	1.08005	17370	0	1
2023.08.28	12:00:00	1.08004	1.08218	1.07986	1.08186	27410	0	1
2023.08.29	00:00:00	1.08156	1.08383	1.08083	1.08101	17623	0	1
2023.08.29	12:00:00	1.08100	1.08919	1.07818	1.08804	42145	0	1
2023.08.30	00:00:00	1.08740	1.08848	1.08549	1.08671	21411	0	1
2023.08.30	12:00:00	1.08672	1.09455	1.08660	1.09229	36732	0	1
2023.08.31	00:00:00	1.09206	1.09395	1.08771	1.08777	18788	0	1
2023.08.31	12:00:00	1.08777	1.08850	1.08351	1.08423	37092	0	1
2023.09.01	00:00:00	1.08410	1.08595	1.08285	1.08484	18859	0	1
2023.09.01	12:00:00	1.08484	1.08816	1.07720	1.07732	43078	0	1
2023.09.04	00:00:00	1.07758	1.08066	1.07715	1.07978	15104	0	1
2023.09.04	12:00:00	1.07978	1.08088	1.07832	1.07964	18986	0	1
2023.09.05	00:00:00	1.07929	1.07984	1.07418	1.07482	19992	0	1
2023.09.05	12:00:00	1.07482	1.07570	1.07059	1.07218	33244	0	1
2023.09.06	00:00:00	1.07236	1.07481	1.07130	1.07340	20729	0	1
2023.09.06	12:00:00	1.07340	1.07488	1.07026	1.07254	32263	0	1
2023.09.07	00:00:00	1.07232	1.07318	1.07079	1.07105	15581	0	1
2023.09.07	12:00:00	1.07105	1.07178	1.06861	1.06959	28079	0	1
2023.09.08	00:00:00	1.06961	1.07280	1.06943	1.07118	16551	0	1
2023.09.08	12:00:00	1.07117	1.07436	1.06943	1.07003	26618	0	1
2023.09.11	00:00:00	1.07137	1.07413	1.07075	1.07285	20052	0	1
2023.09.11	12:00:00	1.07285	1.07593	1.07155	1.07489	23621	0	1
2023.09.12	00:00:00	1.07466	1.07687	1.07121	1.07144	16723	0	1
2023.09.12	12:00:00	1.07142	1.07646	1.07054	1.07597	24143	0	1
2023.09.13	00:00:00	1.07544	1.07646	1.07311	1.07351	17975	0	1
2023.09.13	12:00:00	1.07351	1.07614	1.07108	1.07294	35842	0	1
2023.09.14	00:00:00	1.07285	1.07521	1.07283	1.07341	15173	0	1
2023.09.14	12:00:00	1.07340	1.07477	1.06318	1.06431	42612	0	1
2023.09.15	00:00:00	1.06425	1.06687	1.06332	1.06656	17138	0	1
2023.09.15	12:00:00	1.06656	1.06876	1.06451	1.06625	27545	0	1
2023.09.18	00:00:00	1.06628	1.06778	1.06562	1.06641	13623	0	1
2023.09.18	12:00:00	1.06641	1.06987	1.06547	1.06914	22876	0	1
2023.09.19	00:00:00	1.06853	1.06965	1.06750	1.06866	14755	0	1
2023.09.19	12:00:00	1.06862	1.07178	1.06761	1.06809	24158	0	1
2023.09.20	00:00:00	1.06778	1.06969	1.06730	1.06962	13980	0	1
2023.09.20	12:00:00	1.06963	1.07366	1.06499	1.06597	37608	0	1
2023.09.21	00:00:00	1.06595	1.06637	1.06161	1.06553	20576	0	5
2023.09.21	12:00:00	1.06549	1.06728	1.06241	1.06613	36134	0	5
2023.09.22	00:00:00	1.06596	1.06677	1.06147	1.06461	19755	0	5
2023.09.22	12:00:00	1.06461	1.06714	1.06338	1.06440	25488	0	5
2023.09.25	00:00:00	1.06517	1.06551	1.06237	1.06255	15343	0	5
2023.09.25	12:00:00	1.06255	1.06432	1.05750	1.05922	27843	0	5
2023.09.26	00:00:00	1.05924	1.05997	1.05689	1.05958	17115	0	5
2023.09.26	12:00:00	1.05960	1.06087	1.05606	1.05713	29274	0	5
2023.09.27	00:00:00	1.05689	1.05736	1.05545	1.05596	16650	0	5
2023.09.27	12:00:00	1.05595	1.05634	1.04846	1.05038	37447	0	5
2023.09.28	00:00:00	1.05067	1.05240	1.04907	1.05167	20988	0	5
2023.09.28	12:00:00	1.05168	1.05785	1.05150	1.05661	41931	0	5
2023.09.29	00:00:00	1.05634	1.06160	1.05578	1.06060	19851	0	5
2023.09.29	12:00:00	1.06061	1.06168	1.05637	1.05729	41700	0	5
2023.10.02	00:00:00	1.05695	1.05916	1.05574	1.05619	18220	0	5
2023.10.02	12:00:00	1.05619	1.05625	1.04772	1.04783	37585	0	5
2023.10.03	00:00:00	1.04771	1.04932	1.04593	1.04850	18622	0	5
2023.10.03	12:00:00	1.04851	1.04910	1.04481	1.04662	42222	0	5
2023.10.04	00:00:00	1.04680	1.04885	1.04510	1.04859	19199	0	5
2023.10.04	12:00:00	1.04858	1.05318	1.04828	1.05045	42262	0	5
2023.10.05	00:00:00	1.05051	1.05286	1.05014	1.05039	17580	0	5
2023.10.05	12:00:00	1.05041	1.05515	1.04997	1.05505	40250	0	5
2023.10.06	00:00:00	1.05479	1.05530	1.05312	1.05481	15897	0	5
2023.10.06	12:00:00	1.05481	1.05997	1.04823	1.05832	47946	0	5
2023.10.09	00:00:00	1.05518	1.05740	1.05192	1.05414	20966	0	5
2023.10.09	12:00:00	1.05415	1.05719	1.05223	1.05660	29149	0	5
2023.10.10	00:00:00	1.05650	1.06093	1.05541	1.06041	23141	0	5
2023.10.10	12:00:00	1.06042	1.06194	1.05717	1.06050	38507	0	5
2023.10.11	00:00:00	1.06050	1.06281	1.05931	1.06082	19903	0	5
2023.10.11	12:00:00	1.06083	1.06344	1.05808	1.06184	37742	0	5
2023.10.12	00:00:00	1.06181	1.06394	1.06155	1.06261	16524	0	5
2023.10.12	12:00:00	1.06265	1.06270	1.05255	1.05275	42648	0	5
2023.10.13	00:00:00	1.05274	1.05582	1.05272	1.05536	17597	0	5
2023.10.13	12:00:00	1.05536	1.05548	1.04951	1.05063	37404	0	5
2023.10.16	00:00:00	1.05138	1.05426	1.05060	1.05405	19959	0	5
2023.10.16	12:00:00	1.05404	1.05624	1.05253	1.05587	29901	0	5
2023.10.17	00:00:00	1.05589	1.05612	1.05326	1.05356	16429	0	5
2023.10.17	12:00:00	1.05356	1.05947	1.05356	1.05768	38455	0	5
2023.10.18	00:00:00	1.05750	1.05939	1.05604	1.05830	17956	0	5
2023.10.18	12:00:00	1.05830	1.05865	1.05226	1.05349	37888	0	5
2023.10.19	00:00:00	1.05340	1.05479	1.05280	1.05355	18004	0	5
2023.10.19	12:00:00	1.05355	1.06162	1.05350	1.05808	51607	0	5
2023.10.20	00:00:00	1.05820	1.05951	1.05647	1.05876	18108	0	5
2023.10.20	12:00:00	1.05876	1.06034	1.05649	1.05949	34233	0	5
2023.10.23	00:00:00	1.05932	1.06103	1.05712	1.06025	19449	0	5
2023.10.23	12:00:00	1.06024	1.06777	1.05902	1.06690	33296	0	5
2023.10.24	00:00:00	1.06654	1.06940	1.06440	1.06501	25312	0	5
2023.10.24	12:00:00	1.06501	1.06510	1.05829	1.05894	33610	0	5
2023.10.25	00:00:00	1.05926	1.06064	1.05781	1.05850	15419	0	5
2023.10.25	12:00:00	1.05849	1.05953	1.05652	1.05656	35376	0	5
2023.10.26	00:00:00	1.05672	1.05689	1.05326	1.05451	16926	0	5
2023.10.26	12:00:00	1.05451	1.05645	1.05213	1.05607	41474	0	5
2023.10.27	00:00:00	1.05570	1.05697	1.05517	1.05616	14143	0	5
2023.10.27	12:00:00	1.05617	1.05968	1.05352	1.05649	37977	0	5
2023.10.30	00:00:00	1.05667	1.05704	1.05468	1.05597	13834	0	5
2023.10.30	12:00:00	1.05597	1.06248	1.05595	1.06139	30728	0	5
2023.10.31	00:00:00	1.06153	1.06455	1.05903	1.06452	18050	0	5
2023.10.31	12:00:00	1.06451	1.06746	1.05574	1.05744	48136	0	5
2023.11.01	00:00:00	1.05736	1.05803	1.05569	1.05580	13160	0	5
2023.11.01	12:00:00	1.05580	1.05755	1.05165	1.05699	48829	0	5
2023.11.02	00:00:00	1.05673	1.06098	1.05659	1.06002	15087	0	5
2023.11.02	12:00:00	1.06003	1.06674	1.05988	1.06215	37201	0	5
2023.11.03	00:00:00	1.06183	1.06335	1.06146	1.06269	11698	0	5
2023.11.03	12:00:00	1.06269	1.07464	1.06238	1.07271	44575	0	5
2023.11.06	00:00:00	1.07247	1.07561	1.07222	1.07469	14968	0	5
2023.11.06	12:00:00	1.07469	1.07556	1.07161	1.07167	24228	0	5
2023.11.07	00:00:00	1.07158	1.07227	1.06829	1.06835	15942	0	5
2023.11.07	12:00:00	1.06830	1.07045	1.06640	1.06991	32204	0	5
2023.11.08	00:00:00	1.07006	1.07007	1.06599	1.06650	14397	0	5
2023.11.08	12:00:00	1.06645	1.07157	1.06591	1.07095	31484	0	5
2023.11.09	00:00:00	1.07050	1.07155	1.06934	1.06976	14956	0	5
2023.11.09	12:00:00	1.06975	1.07251	1.06599	1.06678	41503	0	5
2023.11.10	00:00:00	1.06678	1.06797	1.06560	1.06771	16636	0	5
2023.11.10	12:00:00	1.06771	1.06925	1.06622	1.06839	32933	0	5
2023.11.13	00:00:00	1.06835	1.07011	1.06808	1.06893	14384	0	5
2023.11.13	12:00:00	1.06893	1.07059	1.06648	1.06988	25627	0	5
2023.11.14	00:00:00	1.06987	1.07174	1.06926	1.07154	13895	0	5
2023.11.14	12:00:00	1.07158	1.08871	1.07145	1.08787	40034	0	5
2023.11.15	00:00:00	1.08780	1.08835	1.08436	1.08518	17912	0	5
2023.11.15	12:00:00	1.08518	1.08857	1.08313	1.08464	35944	0	5
2023.11.16	00:00:00	1.08463	1.08606	1.08299	1.08508	15314	0	5
2023.11.16	12:00:00	1.08507	1.08951	1.08387	1.08535	33353	0	5
2023.11.17	00:00:00	1.08483	1.08581	1.08244	1.08526	16425	0	5
2023.11.17	12:00:00	1.08526	1.09135	1.08512	1.09129	33024	0	4
2023.11.20	00:00:00	1.09098	1.09399	1.08973	1.09365	22076	0	5
2023.11.20	12:00:00	1.09364	1.09516	1.09186	1.09403	28273	0	5
2023.11.21	00:00:00	1.09395	1.09649	1.09380	1.09436	18632	0	5
2023.11.21	12:00:00	1.09436	1.09610	1.08997	1.09121	36009	0	5
2023.11.22	00:00:00	1.09115	1.09226	1.08825	1.09025	19980	0	5
2023.11.22	12:00:00	1.09025	1.09174	1.08520	1.08885	38861	0	5
2023.11.23	00:00:00	1.08871	1.09301	1.08835	1.09228	17639	0	5
2023.11.23	12:00:00	1.09228	1.09237	1.08870	1.09063	16331	0	5
2023.11.24	00:00:00	1.09058	1.09207	1.08947	1.09026	15168	0	5
2023.11.24	12:00:00	1.09026	1.09479	1.09016	1.09336	27096	0	5
2023.11.27	00:00:00	1.09425	1.09593	1.09266	1.09483	20328	0	5
2023.11.27	12:00:00	1.09484	1.09571	1.09250	1.09546	34281	0	5
2023.11.28	00:00:00	1.09525	1.09625	1.09342	1.09535	19658	0	5
2023.11.28	12:00:00	1.09535	1.10086	1.09451	1.09946	46582	0	5
2023.11.29	00:00:00	1.09921	1.10169	1.09717	1.09743	26887	0	5
2023.11.29	12:00:00	1.09743	1.09948	1.09599	1.09698	43764	0	5
2023.11.30	00:00:00	1.09696	1.09836	1.09197	1.09248	24012	0	5
2023.11.30	12:00:00	1.09248	1.09492	1.08790	1.08890	50692	0	5
2023.12.01	00:00:00	1.08852	1.09125	1.08844	1.08977	23590	0	5
2023.12.01	12:00:00	1.08975	1.09035	1.08280	1.08811	52123	0	5
2023.12.04	00:00:00	1.08791	1.08945	1.08495	1.08744	31589	0	5
2023.12.04	12:00:00	1.08742	1.08786	1.08037	1.08354	41203	0	5
2023.12.05	00:00:00	1.08321	1.08471	1.08039	1.08317	25348	0	5
2023.12.05	12:00:00	1.08316	1.08394	1.07780	1.07978	48076	0	5
2023.12.06	00:00:00	1.07944	1.08014	1.07747	1.07909	22582	0	5
2023.12.06	12:00:00	1.07910	1.08041	1.07584	1.07631	41007	0	5
2023.12.07	00:00:00	1.07653	1.07844	1.07549	1.07795	26429	0	5
2023.12.07	12:00:00	1.07796	1.08172	1.07590	1.07955	51590	0	5
2023.12.08	00:00:00	1.07919	1.08004	1.07721	1.07766	28407	0	5
2023.12.08	12:00:00	1.07764	1.07896	1.07231	1.07623	47794	0	5
2023.12.11	00:00:00	1.07595	1.07737	1.07512	1.07666	21092	0	5
2023.12.11	12:00:00	1.07667	1.07786	1.07414	1.07637	34570	0	5
2023.12.12	00:00:00	1.07597	1.07974	1.07597	1.07933	19118	0	5
2023.12.12	12:00:00	1.07933	1.08270	1.07669	1.07948	42959	0	5
2023.12.13	00:00:00	1.07932	1.07994	1.07800	1.07873	18445	0	5
2023.12.13	12:00:00	1.07871	1.08965	1.07729	1.08745	52068	0	5
2023.12.14	00:00:00	1.08767	1.09150	1.08725	1.09038	36049	0	5
2023.12.14	12:00:00	1.09037	1.10088	1.08980	1.09912	60615	0	5
2023.12.15	00:00:00	1.09907	1.10036	1.09461	1.09601	30303	0	5
2023.12.15	12:00:00	1.09602	1.09692	1.08884	1.08950	50874	0	5
2023.12.18	00:00:00	1.08951	1.09297	1.08917	1.09194	22206	0	5
2023.12.18	12:00:00	1.09194	1.09310	1.09069	1.09231	36525	0	5
2023.12.19	00:00:00	1.09183	1.09491	1.09148	1.09411	32576	0	5
2023.12.19	12:00:00	1.09411	1.09870	1.09303	1.09800	36648	0	5
2023.12.20	00:00:00	1.09807	1.09827	1.09504	1.09641	21693	0	5
2023.12.20	12:00:00	1.09642	1.09754	1.09296	1.09419	40980	0	5
2023.12.21	00:00:00	1.09393	1.09556	1.09350	1.09435	20593	0	5
2023.12.21	12:00:00	1.09435	1.10122	1.09399	1.10116	48004	0	5
2023.12.22	00:00:00	1.10047	1.10132	1.09909	1.10040	21191	0	5
2023.12.22	12:00:00	1.10041	1.10400	1.10000	1.10122	40438	0	5
2023.12.26	00:00:00	1.09999	1.10286	1.09996	1.10140	10604	0	5
2023.12.26	12:00:00	1.10141	1.10447	1.10085	1.10414	21981	0	5
2023.12.27	00:00:00	1.10400	1.10546	1.10283	1.10541	16194	0	5
2023.12.27	12:00:00	1.10540	1.11226	1.10483	1.11064	34040	0	5
2023.12.28	00:00:00	1.10986	1.11393	1.10986	1.11291	20446	0	5
2023.12.28	12:00:00	1.11290	1.11320	1.10549	1.10618	36103	0	5
2023.12.29	00:00:00	1.10625	1.10842	1.10440	1.10488	16994	0	5
2023.12.29	12:00:00	1.10489	1.10806	1.10337	1.10389	37498	0	5
2024.01.02	00:00:00	1.10452	1.10453	1.10105	1.10149	24687	0	5
2024.01.02	12:00:00	1.10146	1.10167	1.09382	1.09411	42626	0	5
2024.01.03	00:00:00	1.09429	1.09651	1.09348	1.09361	18678	0	5
2024.01.03	12:00:00	1.09360	1.09389	1.08929	1.09194	51414	0	5
2024.01.04	00:00:00	1.09146	1.09689	1.09146	1.09673	22658	0	5
2024.01.04	12:00:00	1.09674	1.09719	1.09326	1.09475	39627	0	5
2024.01.05	00:00:00	1.09472	1.09555	1.09026	1.09122	19419	0	5
2024.01.05	12:00:00	1.09119	1.09981	1.08764	1.09408	58173	0	5
2024.01.08	00:00:00	1.09428	1.09529	1.09223	1.09368	21119	0	5
2024.01.08	12:00:00	1.09367	1.09785	1.09341	1.09505	41771	0	5
2024.01.09	00:00:00	1.09529	1.09660	1.09378	1.09438	22601	0	5
2024.01.09	12:00:00	1.09438	1.09510	1.09103	1.09305	41268	0	5
2024.01.10	00:00:00	1.09267	1.09516	1.09225	1.09470	21465	0	5
2024.01.10	12:00:00	1.09467	1.09726	1.09318	1.09717	36044	0	5
2024.01.11	00:00:00	1.09705	1.09882	1.09585	1.09635	19045	0	5
2024.01.11	12:00:00	1.09635	1.09987	1.09300	1.09725	61966	0	5
2024.01.12	00:00:00	1.09741	1.09851	1.09608	1.09623	23753	0	5
2024.01.12	12:00:00	1.09623	1.09867	1.09357	1.09497	47822	0	5
2024.01.15	00:00:00	1.09465	1.09673	1.09406	1.09464	19582	0	5
2024.01.15	12:00:00	1.09464	1.09587	1.09333	1.09504	23212	0	5
2024.01.16	00:00:00	1.09484	1.09507	1.08838	1.08859	27128	0	5
2024.01.16	12:00:00	1.08858	1.08978	1.08618	1.08752	48528	0	5
2024.01.17	00:00:00	1.08729	1.08842	1.08553	1.08762	24736	0	5
2024.01.17	12:00:00	1.08758	1.08836	1.08442	1.08812	45659	0	5
2024.01.18	00:00:00	1.08812	1.09066	1.08764	1.08844	23666	0	5
2024.01.18	12:00:00	1.08843	1.08958	1.08465	1.08751	46089	0	5
2024.01.19	00:00:00	1.08698	1.08893	1.08677	1.08826	18958	0	5
2024.01.19	12:00:00	1.08826	1.08974	1.08655	1.08972	40252	0	5
2024.01.22	00:00:00	1.08913	1.09092	1.08866	1.08967	25538	0	4
2024.01.22	12:00:00	1.08967	1.08998	1.08797	1.08817	42732	0	4
2024.01.23	00:00:00	1.08806	1.09158	1.08756	1.08872	26091	0	4
2024.01.23	12:00:00	1.08871	1.08880	1.08213	1.08529	45718	0	4
2024.01.24	00:00:00	1.08500	1.09075	1.08469	1.09026	26732	0	4
2024.01.24	12:00:00	1.09023	1.09320	1.08774	1.08842	57079	0	4
2024.01.25	00:00:00	1.08815	1.08995	1.08700	1.08956	25319	0	4
2024.01.25	12:00:00	1.08956	1.09018	1.08213	1.08469	65587	0	4
2024.01.26	00:00:00	1.08439	1.08503	1.08125	1.08439	27981	0	4
2024.01.26	12:00:00	1.08439	1.08851	1.08438	1.08527	65402	0	5
2024.01.29	00:00:00	1.08407	1.08498	1.08227	1.08249	29614	0	6
2024.01.29	12:00:00	1.08249	1.08403	1.07955	1.08341	55785	0	5
2024.01.30	00:00:00	1.08315	1.08421	1.08115	1.08268	34602	0	2
2024.01.30	12:00:00	1.08268	1.08572	1.08230	1.08455	63642	0	1
2024.01.31	00:00:00	1.08406	1.08481	1.08060	1.08222	37151	0	1
2024.01.31	12:00:00	1.08221	1.08874	1.07945	1.08180	128143	0	2
2024.02.01	00:00:00	1.08155	1.08217	1.07796	1.07984	39645	0	1
2024.02.01	12:00:00	1.07984	1.08747	1.07913	1.08713	93771	0	1
2024.02.02	00:00:00	1.08709	1.08974	1.08619	1.08907	30457	0	2
2024.02.02	12:00:00	1.08907	1.08949	1.07803	1.07889	83790	0	1
2024.02.05	00:00:00	1.07816	1.07860	1.07518	1.07537	39973	0	1
2024.02.05	12:00:00	1.07537	1.07585	1.07230	1.07411	57086	0	1
2024.02.06	00:00:00	1.07405	1.07623	1.07254	1.07291	32126	0	2
2024.02.06	12:00:00	1.07290	1.07572	1.07223	1.07547	59608	0	1
2024.02.07	00:00:00	1.07527	1.07733	1.07468	1.07692	31652	0	2
2024.02.07	12:00:00	1.07692	1.07837	1.07555	1.07733	66978	0	1
2024.02.08	00:00:00	1.07685	1.07887	1.07664	1.07828	31371	0	4
2024.02.08	12:00:00	1.07829	1.07853	1.07416	1.07781	114177	0	0
2024.02.09	00:00:00	1.07753	1.07848	1.07661	1.07672	54052	0	0
2024.02.09	12:00:00	1.07672	1.07955	1.07622	1.07846	126783	0	0
2024.02.12	00:00:00	1.07817	1.08056	1.07668	1.07692	46592	0	0
2024.02.12	12:00:00	1.07691	1.07862	1.07559	1.07721	89084	0	0
2024.02.13	00:00:00	1.07711	1.07777	1.07568	1.07666	48412	0	0
2024.02.13	12:00:00	1.07668	1.08003	1.07004	1.07094	175802	0	0
2024.02.14	00:00:00	1.07077	1.07188	1.06950	1.07002	61208	0	0
2024.02.14	12:00:00	1.07002	1.07346	1.06964	1.07278	114935	0	0
2024.02.15	00:00:00	1.07261	1.07417	1.07247	1.07331	47202	0	0
2024.02.15	12:00:00	1.07332	1.07849	1.07308	1.07733	133063	0	0
2024.02.16	00:00:00	1.07692	1.07769	1.07575	1.07662	52722	0	0
2024.02.16	12:00:00	1.07662	1.07876	1.07320	1.07764	132865	0	0
2024.02.19	00:00:00	1.07752	1.07896	1.07632	1.07749	44211	0	0
2024.02.19	12:00:00	1.07748	1.07838	1.07620	1.07794	45580	0	0
2024.02.20	00:00:00	1.07747	1.07990	1.07616	1.07979	56768	0	0
2024.02.20	12:00:00	1.07979	1.08389	1.07936	1.08082	118263	0	0
2024.02.21	00:00:00	1.08048	1.08193	1.07900	1.07999	50929	0	0
2024.02.21	12:00:00	1.07999	1.08245	1.07942	1.08174	116826	0	0
2024.02.22	00:00:00	1.08161	1.08886	1.08139	1.08528	72582	0	0
2024.02.22	12:00:00	1.08527	1.08590	1.08027	1.08235	128011	0	0
2024.02.23	00:00:00	1.08209	1.08326	1.08141	1.08175	48793	0	0
2024.02.23	12:00:00	1.08175	1.08397	1.08118	1.08208	112572	0	0
2024.02.26	00:00:00	1.08237	1.08404	1.08127	1.08400	48396	0	0
2024.02.26	12:00:00	1.08401	1.08599	1.08385	1.08510	88361	0	0
2024.02.27	00:00:00	1.08475	1.08660	1.08448	1.08531	42430	0	0
2024.02.27	12:00:00	1.08530	1.08632	1.08330	1.08448	105800	0	0
2024.02.28	00:00:00	1.08438	1.08457	1.07966	1.08000	55376	0	0
2024.02.28	12:00:00	1.08000	1.08460	1.07993	1.08379	101424	0	0
2024.02.29	00:00:00	1.08335	1.08522	1.08259	1.08506	68428	0	0
2024.02.29	12:00:00	1.08505	1.08559	1.07959	1.08046	156011	0	0
2024.03.01	00:00:00	1.08025	1.08219	1.08001	1.08154	50957	0	0
2024.03.01	12:00:00	1.08153	1.08434	1.07982	1.08399	132462	0	0
2024.03.04	00:00:00	1.08390	1.08579	1.08360	1.08491	49467	0	0
2024.03.04	12:00:00	1.08491	1.08668	1.08401	1.08560	85564	0	0
2024.03.05	00:00:00	1.08529	1.08581	1.08415	1.08514	45801	0	0
2024.03.05	12:00:00	1.08513	1.08762	1.08401	1.08565	99832	0	0
2024.03.06	00:00:00	1.08537	1.08778	1.08421	1.08766	48463	0	0
2024.03.06	12:00:00	1.08766	1.09155	1.08676	1.08981	133398	0	0
2024.03.07	00:00:00	1.08959	1.09074	1.08877	1.09016	59234	0	0
2024.03.07	12:00:00	1.09016	1.09493	1.08678	1.09488	131459	0	0
2024.03.08	00:00:00	1.09439	1.09557	1.09261	1.09353	54158	0	0
2024.03.08	12:00:00	1.09352	1.09812	1.09178	1.09392	165535	0	0
2024.03.11	00:00:00	1.09394	1.09482	1.09342	1.09446	46495	0	0
2024.03.11	12:00:00	1.09446	1.09450	1.09145	1.09265	89891	0	0
2024.03.12	00:00:00	1.09232	1.09394	1.09200	1.09249	41771	0	0
2024.03.12	12:00:00	1.09249	1.09440	1.09015	1.09270	136525	0	0
2024.03.13	00:00:00	1.09245	1.09329	1.09208	1.09277	38685	0	0
2024.03.13	12:00:00	1.09277	1.09638	1.09201	1.09478	95070	0	0
2024.03.14	00:00:00	1.09492	1.09548	1.09318	1.09379	39093	0	0
2024.03.14	12:00:00	1.09378	1.09455	1.08807	1.08839	122971	0	0
2024.03.15	00:00:00	1.08817	1.08868	1.08730	1.08829	40331	0	0
2024.03.15	12:00:00	1.08828	1.08997	1.08814	1.08886	93135	0	0
2024.03.18	00:00:00	1.08894	1.08979	1.08757	1.08939	36480	0	0
2024.03.18	12:00:00	1.08939	1.09062	1.08661	1.08715	72409	0	0
2024.03.19	00:00:00	1.08704	1.08766	1.08423	1.08475	51945	0	0
2024.03.19	12:00:00	1.08475	1.08676	1.08348	1.08655	88466	0	0
2024.03.20	00:00:00	1.08642	1.08721	1.08501	1.08522	34356	0	0
2024.03.20	12:00:00	1.08522	1.09229	1.08364	1.09226	151655	0	0
2024.03.21	00:00:00	1.09179	1.09427	1.08873	1.08915	59546	0	0
2024.03.21	12:00:00	1.08916	1.09237	1.08555	1.08594	118750	0	0
2024.03.22	00:00:00	1.08585	1.08681	1.08082	1.08115	49359	0	0
2024.03.22	12:00:00	1.08115	1.08319	1.08018	1.08087	79984	0	0
2024.03.25	00:00:00	1.08074	1.08238	1.08022	1.08139	38921	0	0
2024.03.25	12:00:00	1.08139	1.08425	1.08116	1.08365	58384	0	0
2024.03.26	00:00:00	1.08347	1.08530	1.08288	1.08496	37609	0	0
2024.03.26	12:00:00	1.08495	1.08644	1.08243	1.08313	83104	0	0
2024.03.27	00:00:00	1.08314	1.08339	1.08206	1.08287	36453	0	0
2024.03.27	12:00:00	1.08287	1.08391	1.08108	1.08279	82211	0	0
2024.03.28	00:00:00	1.08244	1.08267	1.07898	1.07920	40626	0	0
2024.03.28	12:00:00	1.07919	1.08189	1.07751	1.07867	97684	0	0
2024.03.29	00:00:00	1.07884	1.07924	1.07676	1.07774	31885	0	0
2024.03.29	12:00:00	1.07774	1.08046	1.07723	1.07883	22016	0	0
2024.04.01	00:00:00	1.07902	1.07989	1.07827	1.07898	34424	0	0
2024.04.01	12:00:00	1.07899	1.07910	1.07310	1.07424	67997	0	0
2024.04.02	00:00:00	1.07386	1.07433	1.07247	1.07314	44447	0	0
2024.04.02	12:00:00	1.07313	1.07791	1.07311	1.07684	82608	0	0
2024.04.03	00:00:00	1.07674	1.07795	1.07641	1.07715	31388	0	0
2024.04.03	12:00:00	1.07716	1.08369	1.07651	1.08366	98651	0	0
2024.04.04	00:00:00	1.08321	1.08627	1.08308	1.08620	36354	0	0
2024.04.04	12:00:00	1.08619	1.08767	1.08319	1.08381	82539	0	0
2024.04.05	00:00:00	1.08333	1.08465	1.08226	1.08376	44928	0	0
2024.04.05	12:00:00	1.08375	1.08479	1.07913	1.08371	115120	0	0
2024.04.08	00:00:00	1.08364	1.08433	1.08223	1.08236	47907	0	0
2024.04.08	12:00:00	1.08235	1.08623	1.08210	1.08591	71249	0	0
2024.04.09	00:00:00	1.08557	1.08636	1.08491	1.08576	30703	0	0
2024.04.09	12:00:00	1.08576	1.08851	1.08477	1.08574	75734	0	0
2024.04.10	00:00:00	1.08543	1.08607	1.08475	1.08605	31913	0	0
2024.04.10	12:00:00	1.08604	1.08665	1.07288	1.07418	166810	0	0
2024.04.11	00:00:00	1.07418	1.07499	1.07267	1.07406	45428	0	0
2024.04.11	12:00:00	1.07406	1.07565	1.06992	1.07259	137011	0	0
2024.04.12	00:00:00	1.07261	1.07294	1.06706	1.06712	47953	0	0
2024.04.12	12:00:00	1.06712	1.06749	1.06226	1.06412	120454	0	0
2024.04.15	00:00:00	1.06353	1.06649	1.06293	1.06564	59053	0	0
2024.04.15	12:00:00	1.06564	1.06653	1.06204	1.06225	122242	0	0
2024.04.16	00:00:00	1.06218	1.06285	1.06023	1.06160	58430	0	0
2024.04.16	12:00:00	1.06159	1.06537	1.06012	1.06184	153543	0	0
2024.04.17	00:00:00	1.06172	1.06489	1.06060	1.06406	59414	0	0
2024.04.17	12:00:00	1.06404	1.06797	1.06300	1.06734	112734	0	0
2024.04.18	00:00:00	1.06692	1.06902	1.06643	1.06786	44856	0	0
2024.04.18	12:00:00	1.06786	1.06813	1.06414	1.06415	95059	0	0
2024.04.19	00:00:00	1.06422	1.06594	1.06105	1.06457	112498	0	0
2024.04.19	12:00:00	1.06458	1.06778	1.06402	1.06569	106306	0	0
2024.04.22	00:00:00	1.06564	1.06708	1.06452	1.06569	45516	0	0
