<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.23	08:00:00	1.12501	1.12680	1.12109	1.12335	59029	57987082000	7
2017.05.23	16:00:00	1.12335	1.12487	1.11747	1.11804	54913	54153138000	7
2017.05.24	00:00:00	1.11823	1.12234	1.11684	1.11795	96394	17092685000	0
2017.05.24	08:00:00	1.11796	1.12021	1.11697	1.11976	49392	46252399000	7
2017.05.24	16:00:00	1.11979	1.12198	1.11681	1.12185	53436	51406765000	7
2017.05.25	00:00:00	1.12179	1.12502	1.11937	1.12406	84293	18407918000	0
2017.05.25	08:00:00	1.12408	1.12502	1.11932	1.12023	48885	50091451000	7
2017.05.25	16:00:00	1.12024	1.12258	1.11980	1.12077	36410	35587131000	7
2017.05.26	00:00:00	1.12072	1.12345	1.11605	1.12000	85301	16562346000	0
2017.05.26	08:00:00	1.12000	1.12342	1.11776	1.11800	48553	45452406000	7
2017.05.26	16:00:00	1.11801	1.11872	1.11602	1.11772	38842	36299092000	7
2017.05.28	00:00:00	1.11724	1.11826	1.11709	1.11824	1775	0	0
2017.05.29	00:00:00	1.11678	1.11898	1.11349	1.11633	56168	13895073000	0
2017.05.29	08:00:00	1.11633	1.11896	1.11631	1.11847	26621	27562450000	7
2017.05.29	16:00:00	1.11847	1.11882	1.11622	1.11636	21146	18984293000	7
2017.05.30	00:00:00	1.11642	1.12052	1.11096	1.11271	92259	17490911000	0
2017.05.30	08:00:00	1.11272	1.11934	1.11092	1.11619	53729	49549777000	7
2017.05.30	16:00:00	1.11619	1.12051	1.11618	1.11903	39023	39553171000	7
2017.05.31	00:00:00	1.11873	1.12521	1.11644	1.11724	94222	15259908000	0
2017.05.31	08:00:00	1.11724	1.12283	1.11643	1.12219	49273	46115477000	7
2017.05.31	16:00:00	1.12219	1.12520	1.12170	1.12412	49767	48698286000	7
2017.06.01	00:00:00	1.12461	1.12567	1.12020	1.12464	85919	17483915000	0
2017.06.01	08:00:00	1.12463	1.12486	1.12018	1.12143	44895	42685137000	7
2017.06.01	16:00:00	1.12143	1.12342	1.12058	1.12106	35131	35315614000	7
2017.06.02	00:00:00	1.12138	1.12852	1.12050	1.12191	76253	12319755000	0
2017.06.02	08:00:00	1.12192	1.12822	1.12047	1.12691	43738	40095197000	7
2017.06.02	16:00:00	1.12691	1.12848	1.12546	1.12829	44947	39123877000	7
2017.06.04	00:00:00	1.12713	1.12839	1.12713	1.12783	2466	0	0
2017.06.05	00:00:00	1.12715	1.12835	1.12341	1.12660	64790	0	0
2017.06.05	08:00:00	1.12659	1.12785	1.12349	1.12416	31972	0	7
2017.06.05	16:00:00	1.12417	1.12641	1.12339	1.12540	25072	0	7
2017.06.06	00:00:00	1.12546	1.12837	1.12404	1.12677	79425	0	0
2017.06.06	08:00:00	1.12677	1.12775	1.12401	1.12548	36981	0	7
2017.06.06	16:00:00	1.12549	1.12837	1.12536	1.12765	31976	0	7
2017.06.07	00:00:00	1.12751	1.12819	1.12039	1.12641	81638	0	0
2017.06.07	08:00:00	1.12642	1.12767	1.12037	1.12296	40026	0	7
2017.06.07	16:00:00	1.12296	1.12824	1.12227	1.12591	39483	0	7
2017.06.08	00:00:00	1.12599	1.12689	1.11947	1.12570	98328	0	0
2017.06.08	08:00:00	1.12570	1.12691	1.11948	1.12262	45295	0	7
2017.06.08	16:00:00	1.12261	1.12296	1.11955	1.12140	38186	0	7
2017.06.09	00:00:00	1.12199	1.12365	1.11662	1.12038	111961	0	0
2017.06.09	08:00:00	1.12036	1.12154	1.11667	1.11685	46759	0	7
2017.06.09	16:00:00	1.11685	1.12036	1.11661	1.11953	28339	0	7
2017.06.11	00:00:00	1.12067	1.12095	1.12023	1.12037	1460	0	0
2017.06.12	00:00:00	1.12061	1.12320	1.11919	1.12061	74784	0	0
2017.06.12	08:00:00	1.12062	1.12318	1.12039	1.12144	32009	0	7
2017.06.12	16:00:00	1.12145	1.12198	1.11916	1.12043	30984	0	7
2017.06.13	00:00:00	1.12039	1.12248	1.11851	1.11926	66073	0	0
2017.06.13	08:00:00	1.11925	1.12247	1.11850	1.12068	34062	0	7
2017.06.13	16:00:00	1.12072	1.12184	1.11918	1.12105	24826	0	7
2017.06.14	00:00:00	1.12075	1.12957	1.11930	1.12146	100330	0	0
2017.06.14	08:00:00	1.12147	1.12676	1.11973	1.12628	38133	0	7
2017.06.14	16:00:00	1.12627	1.12954	1.11927	1.12217	63458	0	7
2017.06.15	00:00:00	1.12178	1.12285	1.11320	1.12211	103894	0	0
2017.06.15	08:00:00	1.12210	1.12215	1.11488	1.11516	49242	0	7
2017.06.15	16:00:00	1.11515	1.11577	1.11318	1.11473	36573	0	7
2017.06.16	00:00:00	1.11429	1.12015	1.11384	1.11438	85513	0	0
2017.06.16	08:00:00	1.11437	1.11836	1.11382	1.11722	35724	0	7
2017.06.16	16:00:00	1.11721	1.12014	1.11649	1.11931	31000	0	7
2017.06.18	00:00:00	1.12050	1.12082	1.11946	1.12037	3465	0	0
2017.06.19	00:00:00	1.12046	1.12127	1.11431	1.11931	83766	0	0
2017.06.19	08:00:00	1.11932	1.12125	1.11767	1.11817	34233	0	7
2017.06.19	16:00:00	1.11816	1.11842	1.11428	1.11479	27411	0	7
2017.06.20	00:00:00	1.11476	1.11648	1.11188	1.11552	92143	0	0
2017.06.20	08:00:00	1.11553	1.11647	1.11410	1.11503	36044	0	7
2017.06.20	16:00:00	1.11504	1.11531	1.11186	1.11326	31420	0	7
2017.06.21	00:00:00	1.11310	1.11688	1.11273	1.11331	84612	0	0
2017.06.21	08:00:00	1.11332	1.11555	1.11270	1.11477	35800	0	7
2017.06.21	16:00:00	1.11475	1.11687	1.11298	1.11673	29783	0	7
2017.06.22	00:00:00	1.11682	1.11778	1.11392	1.11706	80222	0	0
2017.06.22	08:00:00	1.11706	1.11777	1.11541	1.11605	32036	0	7
2017.06.22	16:00:00	1.11607	1.11637	1.11390	1.11516	28042	0	7
2017.06.23	00:00:00	1.11523	1.12087	1.11449	1.11614	66486	0	0
2017.06.23	08:00:00	1.11615	1.11876	1.11613	1.11758	31376	0	7
2017.06.23	16:00:00	1.11758	1.12087	1.11749	1.11942	24123	0	7
2017.06.25	00:00:00	1.11956	1.11983	1.11888	1.11963	1636	0	0
2017.06.26	00:00:00	1.11956	1.12197	1.11717	1.11914	76356	0	0
2017.06.26	08:00:00	1.11914	1.12195	1.11714	1.12108	36482	0	7
2017.06.26	16:00:00	1.12110	1.12182	1.11751	1.11805	29179	0	7
2017.06.27	00:00:00	1.11819	1.13493	1.11787	1.11897	99870	0	0
2017.06.27	08:00:00	1.11899	1.12837	1.11821	1.12766	46197	0	7
2017.06.27	16:00:00	1.12765	1.13490	1.12743	1.13406	42298	0	7
2017.06.28	00:00:00	1.13364	1.13901	1.12916	1.13463	118929	0	0
2017.06.28	08:00:00	1.13463	1.13879	1.12912	1.13311	58621	0	7
2017.06.28	16:00:00	1.13311	1.13901	1.13279	1.13769	45821	0	7
2017.06.29	00:00:00	1.13778	1.14452	1.13741	1.14015	112690	0	0
2017.06.29	08:00:00	1.14015	1.14346	1.13878	1.14004	45397	0	7
2017.06.29	16:00:00	1.14005	1.14451	1.13952	1.14400	41472	0	7
2017.06.30	00:00:00	1.14400	1.14449	1.13921	1.14401	101825	0	0
2017.06.30	08:00:00	1.14402	1.14410	1.13919	1.14125	47190	0	7
2017.06.30	16:00:00	1.14125	1.14273	1.13951	1.14191	35015	0	7
2017.07.02	00:00:00	1.14183	1.14263	1.14164	1.14249	1451	0	0
2017.07.03	00:00:00	1.14173	1.14264	1.13550	1.14128	86983	0	0
2017.07.03	08:00:00	1.14127	1.14149	1.13611	1.13674	37247	0	7
2017.07.03	16:00:00	1.13677	1.13735	1.13548	1.13641	26980	0	7
2017.07.04	00:00:00	1.13615	1.13769	1.13363	1.13717	85924	0	0
2017.07.04	08:00:00	1.13716	1.13742	1.13357	1.13427	31916	0	7
2017.07.04	16:00:00	1.13428	1.13537	1.13377	1.13438	25012	0	7
2017.07.05	00:00:00	1.13415	1.13685	1.13123	1.13540	95674	0	0
2017.07.05	08:00:00	1.13542	1.13679	1.13121	1.13201	39409	0	7
2017.07.05	16:00:00	1.13203	1.13564	1.13177	1.13495	34837	0	7
2017.07.06	00:00:00	1.13492	1.14248	1.13295	1.13388	98663	0	0
2017.07.06	08:00:00	1.13388	1.13973	1.13307	1.13901	43094	0	7
2017.07.06	16:00:00	1.13902	1.14243	1.13813	1.14216	33769	0	7
2017.07.07	00:00:00	1.14216	1.14397	1.13795	1.14147	102354	0	0
2017.07.07	08:00:00	1.14146	1.14395	1.13852	1.14015	42576	0	7
2017.07.07	16:00:00	1.14015	1.14104	1.13794	1.13999	32220	0	7
2017.07.09	00:00:00	1.13977	1.14020	1.13947	1.13999	2165	0	0
2017.07.10	00:00:00	1.13966	1.14180	1.13817	1.14036	75786	0	0
2017.07.10	08:00:00	1.14036	1.14177	1.13814	1.13917	33748	0	7
2017.07.10	16:00:00	1.13917	1.14077	1.13844	1.13984	23756	0	7
2017.07.11	00:00:00	1.13975	1.14796	1.13826	1.13881	89226	0	0
2017.07.11	08:00:00	1.13881	1.14138	1.13825	1.14016	34157	0	7
2017.07.11	16:00:00	1.14016	1.14793	1.13932	1.14659	39464	0	7
2017.07.12	00:00:00	1.14659	1.14893	1.13915	1.14854	114057	0	0
2017.07.12	08:00:00	1.14854	1.14891	1.14266	1.14671	46039	0	7
2017.07.12	16:00:00	1.14671	1.14686	1.13914	1.14127	45563	0	7
2017.07.13	00:00:00	1.14127	1.14558	1.13704	1.14374	105650	0	0
2017.07.13	08:00:00	1.14373	1.14556	1.13700	1.14160	53508	0	7
2017.07.13	16:00:00	1.14158	1.14175	1.13823	1.13966	32093	0	7
2017.07.14	00:00:00	1.13976	1.14717	1.13912	1.14005	95188	0	0
2017.07.14	08:00:00	1.14004	1.14681	1.14004	1.14612	41958	0	7
2017.07.14	16:00:00	1.14615	1.14718	1.14353	1.14708	38719	0	7
2017.07.16	00:00:00	1.14699	1.14741	1.14658	1.14701	5526	0	0
2017.07.17	00:00:00	1.14699	1.14869	1.14347	1.14610	95032	0	0
2017.07.17	08:00:00	1.14610	1.14706	1.14345	1.14676	36941	0	7
2017.07.17	16:00:00	1.14676	1.14866	1.14606	1.14790	30581	0	7
2017.07.18	00:00:00	1.14790	1.15829	1.14711	1.15273	133658	0	0
2017.07.18	08:00:00	1.15272	1.15678	1.15109	1.15556	58592	0	7
2017.07.18	16:00:00	1.15562	1.15830	1.15517	1.15538	36658	0	7
2017.07.19	00:00:00	1.15539	1.15559	1.15097	1.15373	96765	0	0
2017.07.19	08:00:00	1.15375	1.15473	1.15143	1.15251	40314	0	7
2017.07.19	16:00:00	1.15253	1.15362	1.15097	1.15152	30896	0	7
2017.07.20	00:00:00	1.15136	1.16573	1.14791	1.15116	132044	0	0
2017.07.20	08:00:00	1.15116	1.15703	1.14790	1.15616	56346	0	7
2017.07.20	16:00:00	1.15615	1.16579	1.15410	1.16303	52943	0	7
2017.07.21	00:00:00	1.16296	1.16827	1.16188	1.16283	108084	0	0
2017.07.21	08:00:00	1.16283	1.16765	1.16279	1.16396	44772	0	7
2017.07.21	16:00:00	1.16397	1.16825	1.16354	1.16631	37611	0	7
2017.07.23	00:00:00	1.16621	1.16741	1.16608	1.16725	2166	0	0
2017.07.24	00:00:00	1.16607	1.16842	1.16261	1.16705	105337	0	0
2017.07.24	08:00:00	1.16708	1.16749	1.16297	1.16555	45838	0	7
2017.07.24	16:00:00	1.16555	1.16556	1.16256	1.16417	30286	0	7
2017.07.25	00:00:00	1.16421	1.17125	1.16304	1.16615	111217	0	0
2017.07.25	08:00:00	1.16614	1.16988	1.16428	1.16882	45207	0	7
2017.07.25	16:00:00	1.16883	1.17122	1.16419	1.16464	41159	0	7
2017.07.26	00:00:00	1.16461	1.17472	1.16126	1.16382	121391	0	0
2017.07.26	08:00:00	1.16384	1.16512	1.16123	1.16407	44099	0	7
2017.07.26	16:00:00	1.16408	1.17394	1.16216	1.17262	53911	0	7
2017.07.27	00:00:00	1.17262	1.17765	1.16500	1.17487	144358	0	0
2017.07.27	08:00:00	1.17486	1.17511	1.16870	1.16965	51343	0	7
2017.07.27	16:00:00	1.16964	1.17058	1.16497	1.16757	47746	0	7
2017.07.28	00:00:00	1.16757	1.17639	1.16709	1.16849	122171	0	0
2017.07.28	08:00:00	1.16849	1.17527	1.16849	1.17159	50407	0	7
2017.07.28	16:00:00	1.17159	1.17638	1.17147	1.17561	41615	0	7
2017.07.30	00:00:00	1.17533	1.17614	1.17486	1.17595	5480	0	0
2017.07.31	00:00:00	1.17499	1.18454	1.17231	1.17362	119257	0	0
2017.07.31	08:00:00	1.17360	1.17472	1.17229	1.17334	36494	0	7
2017.07.31	16:00:00	1.17333	1.18446	1.17313	1.18397	44599	0	7
2017.08.01	00:00:00	1.18397	1.18415	1.17851	1.18301	122347	0	0
2017.08.01	08:00:00	1.18301	1.18330	1.18044	1.18172	40446	0	7
2017.08.01	16:00:00	1.18171	1.18389	1.17849	1.18021	41694	0	7
2017.08.02	00:00:00	1.18005	1.19100	1.17932	1.18246	124294	0	0
2017.08.02	08:00:00	1.18246	1.18680	1.18169	1.18244	42317	0	7
2017.08.02	16:00:00	1.18243	1.19100	1.18227	1.18568	41430	0	7
2017.08.03	00:00:00	1.18568	1.18929	1.18305	1.18461	113196	0	0
2017.08.03	08:00:00	1.18461	1.18736	1.18302	1.18590	42607	0	7
2017.08.03	16:00:00	1.18590	1.18926	1.18426	1.18706	40842	0	7
2017.08.04	00:00:00	1.18706	1.18888	1.17281	1.18793	102676	0	0
2017.08.04	08:00:00	1.18793	1.18889	1.18248	1.18295	36535	0	7
2017.08.04	16:00:00	1.18295	1.18455	1.17278	1.17716	47930	0	7
2017.08.06	00:00:00	1.17735	1.17927	1.17697	1.17860	3137	0	0
2017.08.07	00:00:00	1.17703	1.18140	1.17679	1.17947	82232	0	0
2017.08.07	08:00:00	1.17950	1.18139	1.17779	1.17863	33289	0	7
2017.08.07	16:00:00	1.17864	1.17982	1.17810	1.17936	24364	0	7
2017.08.08	00:00:00	1.17936	1.18238	1.17151	1.18111	94985	0	0
2017.08.08	08:00:00	1.18116	1.18183	1.18014	1.18143	28873	0	7
2017.08.08	16:00:00	1.18143	1.18156	1.17149	1.17527	42824	0	7
2017.08.09	00:00:00	1.17502	1.17699	1.16888	1.17373	112741	0	0
2017.08.09	08:00:00	1.17373	1.17616	1.17218	1.17446	47184	0	7
2017.08.09	16:00:00	1.17450	1.17615	1.16885	1.17578	38080	0	7
2017.08.10	00:00:00	1.17578	1.17853	1.17042	1.17356	109325	0	0
2017.08.10	08:00:00	1.17357	1.17476	1.17039	1.17411	40274	0	7
2017.08.10	16:00:00	1.17411	1.17850	1.17174	1.17725	45407	0	7
2017.08.11	00:00:00	1.17725	1.18474	1.17485	1.17742	95788	0	0
2017.08.11	08:00:00	1.17741	1.18349	1.17483	1.18159	38447	0	7
2017.08.11	16:00:00	1.18163	1.18474	1.17769	1.18227	76902	0	0
2017.08.14	00:00:00	1.18224	1.18346	1.18165	1.18180	29967	0	0
2017.08.14	08:00:00	1.18183	1.18384	1.17869	1.17952	65431	0	0
2017.08.14	16:00:00	1.17955	1.18018	1.17694	1.17811	56471	0	0
2017.08.15	00:00:00	1.17796	1.17927	1.17679	1.17770	33679	0	0
2017.08.15	08:00:00	1.17774	1.17795	1.16869	1.16916	84168	0	0
2017.08.15	16:00:00	1.16918	1.17431	1.16901	1.17341	62779	0	0
2017.08.16	00:00:00	1.17341	1.17454	1.17300	1.17422	30282	0	0
2017.08.16	08:00:00	1.17424	1.17579	1.16911	1.17030	86554	0	0
2017.08.16	16:00:00	1.17033	1.17787	1.16809	1.17667	83704	0	0
2017.08.17	00:00:00	1.17666	1.17899	1.17647	1.17788	43304	0	0
2017.08.17	08:00:00	1.17791	1.17897	1.16619	1.16929	96834	0	0
2017.08.17	16:00:00	1.16931	1.17537	1.16922	1.17228	81486	0	0
2017.08.18	00:00:00	1.17189	1.17394	1.17080	1.17371	41156	0	0
2017.08.18	08:00:00	1.17379	1.17741	1.17207	1.17487	75748	0	0
2017.08.18	16:00:00	1.17487	1.17674	1.17291	1.17631	86304	0	0
2017.08.21	00:00:00	1.17609	1.17627	1.17497	1.17508	28051	0	0
2017.08.21	08:00:00	1.17511	1.17830	1.17307	1.17790	57157	0	0
2017.08.21	16:00:00	1.17799	1.18280	1.17767	1.18133	59306	0	0
2017.08.22	00:00:00	1.18151	1.18243	1.18023	1.18062	32027	0	0
2017.08.22	08:00:00	1.18067	1.18069	1.17448	1.17613	65856	0	0
2017.08.22	16:00:00	1.17613	1.17718	1.17478	1.17611	53299	0	0
2017.08.23	00:00:00	1.17594	1.17660	1.17474	1.17576	33811	0	0
2017.08.23	08:00:00	1.17580	1.18080	1.17398	1.17945	62703	0	0
2017.08.23	16:00:00	1.17948	1.18230	1.17866	1.18086	60794	0	0
2017.08.24	00:00:00	1.18088	1.18177	1.17940	1.18020	40384	0	0
2017.08.24	08:00:00	1.18022	1.18100	1.17838	1.17989	63166	0	0
2017.08.24	16:00:00	1.17990	1.18145	1.17873	1.17993	60436	0	0
2017.08.25	00:00:00	1.17994	1.18037	1.17872	1.17976	37275	0	0
2017.08.25	08:00:00	1.17978	1.18276	1.17728	1.18050	61039	0	0
2017.08.25	16:00:00	1.18054	1.19414	1.17851	1.19204	96382	0	0
2017.08.28	00:00:00	1.19454	1.19595	1.19199	1.19200	40629	0	0
2017.08.28	08:00:00	1.19203	1.19423	1.19166	1.19345	57442	0	0
2017.08.28	16:00:00	1.19346	1.19836	1.19256	1.19775	60971	0	0
2017.08.29	00:00:00	1.19781	1.19858	1.19551	1.19740	58518	0	0
2017.08.29	08:00:00	1.19743	1.20701	1.19714	1.20286	108522	0	0
2017.08.29	16:00:00	1.20287	1.20380	1.19461	1.19786	91863	0	0
2017.08.30	00:00:00	1.19716	1.19841	1.19627	1.19732	45000	0	0
2017.08.30	08:00:00	1.19734	1.19746	1.18941	1.19180	89622	0	0
2017.08.30	16:00:00	1.19183	1.19378	1.18807	1.18819	74722	0	0
2017.08.31	00:00:00	1.18837	1.18969	1.18710	1.18784	43678	0	0
2017.08.31	08:00:00	1.18788	1.19055	1.18228	1.18430	85566	0	0
2017.08.31	16:00:00	1.18431	1.19124	1.18353	1.19039	82454	0	0
2017.09.01	00:00:00	1.19073	1.19228	1.18949	1.18971	40521	0	0
2017.09.01	08:00:00	1.18973	1.19795	1.18788	1.19059	79826	0	0
2017.09.01	16:00:00	1.19057	1.19208	1.18493	1.18627	88573	0	0
2017.09.04	00:00:00	1.18808	1.18896	1.18734	1.18814	41726	0	0
2017.09.04	08:00:00	1.18820	1.19220	1.18804	1.18963	59139	0	0
2017.09.04	16:00:00	1.18964	1.19198	1.18887	1.18934	59438	0	0
2017.09.05	00:00:00	1.18929	1.19111	1.18894	1.19053	55193	0	0
2017.09.05	08:00:00	1.19054	1.19088	1.18679	1.19001	79223	0	0
2017.09.05	16:00:00	1.19004	1.19405	1.18861	1.19165	80451	0	0
2017.09.06	00:00:00	1.19125	1.19245	1.19025	1.19138	49943	0	0
2017.09.06	08:00:00	1.19140	1.19494	1.19092	1.19312	78665	0	0
2017.09.06	16:00:00	1.19315	1.19500	1.19076	1.19187	85353	0	0
2017.09.07	00:00:00	1.19173	1.19346	1.19141	1.19240	43164	0	0
2017.09.07	08:00:00	1.19242	1.20528	1.19136	1.20419	95565	0	0
2017.09.07	16:00:00	1.20419	1.20593	1.19741	1.20233	99920	0	0
2017.09.08	00:00:00	1.20227	1.20893	1.20175	1.20696	61411	0	0
2017.09.08	08:00:00	1.20693	1.20921	1.20340	1.20420	112199	0	0
2017.09.08	16:00:00	1.20424	1.20508	1.20145	1.20352	74264	0	0
2017.09.11	00:00:00	1.20165	1.20253	1.19987	1.20071	44203	0	0
2017.09.11	08:00:00	1.20072	1.20294	1.19789	1.19841	79401	0	0
2017.09.11	16:00:00	1.19842	1.19929	1.19478	1.19524	64409	0	0
2017.09.12	00:00:00	1.19527	1.19641	1.19456	1.19554	41050	1038903000	0
2017.09.12	08:00:00	1.19556	1.19781	1.19262	1.19297	85589	0	0
2017.09.12	16:00:00	1.19298	1.19737	1.19297	1.19633	69517	0	0
2017.09.13	00:00:00	1.19658	1.19932	1.19597	1.19833	45137	0	0
2017.09.13	08:00:00	1.19833	1.19949	1.19644	1.19738	66932	0	0
2017.09.13	16:00:00	1.19736	1.19745	1.18729	1.18854	74690	0	0
2017.09.14	00:00:00	1.18840	1.18939	1.18704	1.18781	37779	0	0
2017.09.14	08:00:00	1.18782	1.19097	1.18377	1.18928	88583	0	0
2017.09.14	16:00:00	1.18925	1.19223	1.18682	1.19175	76745	0	0
2017.09.15	00:00:00	1.19180	1.19237	1.19009	1.19123	48761	0	0
2017.09.15	08:00:00	1.19122	1.19870	1.19049	1.19738	93174	0	0
2017.09.15	16:00:00	1.19739	1.19865	1.19294	1.19459	66888	0	0
2017.09.18	00:00:00	1.19264	1.19550	1.19264	1.19408	28347	0	0
2017.09.18	08:00:00	1.19405	1.19693	1.19149	1.19612	68403	0	0
2017.09.18	16:00:00	1.19611	1.19670	1.19223	1.19538	67101	0	0
2017.09.19	00:00:00	1.19537	1.19797	1.19481	1.19756	34482	0	0
2017.09.19	08:00:00	1.19756	1.20064	1.19541	1.19843	87576	0	0
2017.09.19	16:00:00	1.19841	1.20065	1.19605	1.19939	68666	0	0
2017.09.20	00:00:00	1.19942	1.20195	1.19867	1.20068	37626	0	0
2017.09.20	08:00:00	1.20066	1.20220	1.19890	1.19921	66063	0	0
2017.09.20	16:00:00	1.19919	1.20321	1.18611	1.18962	103318	0	0
2017.09.21	00:00:00	1.18944	1.18974	1.18656	1.18831	54156	0	0
2017.09.21	08:00:00	1.18832	1.19227	1.18763	1.19164	83446	0	0
2017.09.21	16:00:00	1.19165	1.19536	1.19084	1.19410	68411	0	0
2017.09.22	00:00:00	1.19386	1.19646	1.19373	1.19600	38577	0	0
2017.09.22	08:00:00	1.19601	1.20045	1.19576	1.19715	80734	0	0
2017.09.22	16:00:00	1.19715	1.19837	1.19370	1.19474	68338	0	0
2017.09.25	00:00:00	1.18989	1.19366	1.18979	1.19332	36490	0	0
2017.09.25	08:00:00	1.19333	1.19355	1.18640	1.18729	79046	0	0
2017.09.25	16:00:00	1.18727	1.18900	1.18321	1.18487	79031	0	0
2017.09.26	00:00:00	1.18463	1.18616	1.18448	1.18534	43230	0	0
2017.09.26	08:00:00	1.18535	1.18591	1.17807	1.17917	86842	0	0
2017.09.26	16:00:00	1.17917	1.18104	1.17573	1.17905	80242	0	0
2017.09.27	00:00:00	1.17897	1.17952	1.17765	1.17794	36290	0	0
2017.09.27	08:00:00	1.17791	1.17840	1.17182	1.17201	89958	0	0
2017.09.27	16:00:00	1.17201	1.17763	1.17171	1.17459	82412	0	0
2017.09.28	00:00:00	1.17481	1.17561	1.17268	1.17317	41516	0	0
2017.09.28	08:00:00	1.17318	1.17845	1.17210	1.17671	86293	0	0
2017.09.28	16:00:00	1.17669	1.18040	1.17664	1.17860	66746	0	0
2017.09.29	00:00:00	1.17857	1.17905	1.17755	1.17789	33281	0	0
2017.09.29	08:00:00	1.17787	1.18324	1.17725	1.18292	68661	0	0
2017.09.29	16:00:00	1.18292	1.18317	1.17915	1.18159	73325	0	0
2017.10.02	00:00:00	1.17956	1.18151	1.17704	1.17766	35487	0	0
2017.10.02	08:00:00	1.17766	1.17766	1.17301	1.17576	73343	0	0
2017.10.02	16:00:00	1.17576	1.17610	1.17304	1.17327	61088	0	0
2017.10.03	00:00:00	1.17332	1.17400	1.17018	1.17066	45378	0	0
2017.10.03	08:00:00	1.17066	1.17621	1.16960	1.17487	68623	0	0
2017.10.03	16:00:00	1.17486	1.17735	1.17391	1.17466	50081	0	0
2017.10.04	00:00:00	1.17435	1.17797	1.17349	1.17671	39923	0	0
2017.10.04	08:00:00	1.17671	1.17876	1.17470	1.17717	65564	0	0
2017.10.04	16:00:00	1.17717	1.17730	1.17465	1.17598	56458	0	0
2017.10.05	00:00:00	1.17601	1.17631	1.17511	1.17591	31458	0	0
2017.10.05	08:00:00	1.17589	1.17788	1.17247	1.17304	66786	0	0
2017.10.05	16:00:00	1.17306	1.17352	1.16990	1.17057	59043	0	0
2017.10.06	00:00:00	1.17107	1.17155	1.16859	1.16997	34210	0	0
2017.10.06	08:00:00	1.16996	1.17146	1.16692	1.16907	69764	0	0
2017.10.06	16:00:00	1.16905	1.17387	1.16839	1.17339	72255	0	0
2017.10.09	00:00:00	1.17369	1.17475	1.17316	1.17355	23919	0	0
2017.10.09	08:00:00	1.17354	1.17478	1.17194	1.17386	37176	0	0
2017.10.09	16:00:00	1.17387	1.17561	1.17250	1.17394	35726	0	0
2017.10.10	00:00:00	1.17406	1.17823	1.17389	1.17705	33824	0	0
2017.10.10	08:00:00	1.17704	1.18069	1.17622	1.17871	66355	0	0
2017.10.10	16:00:00	1.17869	1.18253	1.17821	1.18090	61290	0	0
2017.10.11	00:00:00	1.18094	1.18275	1.17951	1.18138	39101	0	0
2017.10.11	08:00:00	1.18138	1.18467	1.18014	1.18440	63575	0	0
2017.10.11	16:00:00	1.18440	1.18690	1.18369	1.18634	62612	0	0
2017.10.12	00:00:00	1.18600	1.18782	1.18568	1.18760	42137	0	0
2017.10.12	08:00:00	1.18760	1.18799	1.18404	1.18473	57544	0	0
2017.10.12	16:00:00	1.18472	1.18518	1.18270	1.18289	54157	0	0
2017.10.13	00:00:00	1.18287	1.18515	1.18250	1.18454	31825	0	0
2017.10.13	08:00:00	1.18455	1.18741	1.18052	1.18566	68740	0	0
2017.10.13	16:00:00	1.18565	1.18749	1.18104	1.18199	63846	0	0
2017.10.16	00:00:00	1.18127	1.18193	1.17979	1.18091	27214	0	0
2017.10.16	08:00:00	1.18091	1.18168	1.17805	1.18069	59314	0	0
2017.10.16	16:00:00	1.18067	1.18194	1.17859	1.17959	51738	0	0
2017.10.17	00:00:00	1.17969	1.18000	1.17748	1.17775	31494	0	0
2017.10.17	08:00:00	1.17775	1.17805	1.17512	1.17514	63077	0	0
2017.10.17	16:00:00	1.17512	1.17750	1.17360	1.17658	51851	0	0
2017.10.18	00:00:00	1.17667	1.17808	1.17623	1.17639	27565	0	0
2017.10.18	08:00:00	1.17638	1.17708	1.17300	1.17648	66860	0	0
2017.10.18	16:00:00	1.17646	1.18053	1.17598	1.17876	53522	0	0
2017.10.19	00:00:00	1.17882	1.18166	1.17873	1.18024	42817	0	0
2017.10.19	08:00:00	1.18024	1.18422	1.17678	1.18302	84280	0	0
2017.10.19	16:00:00	1.18302	1.18578	1.18260	1.18527	55015	0	0
2017.10.20	00:00:00	1.18489	1.18579	1.18072	1.18149	52447	0	0
2017.10.20	08:00:00	1.18148	1.18262	1.17905	1.18010	71262	0	0
2017.10.20	16:00:00	1.18009	1.18049	1.17623	1.17800	60944	0	0
2017.10.23	00:00:00	1.17664	1.17742	1.17512	1.17697	29470	0	0
2017.10.23	08:00:00	1.17696	1.17774	1.17331	1.17355	54257	0	0
2017.10.23	16:00:00	1.17353	1.17634	1.17247	1.17493	55500	0	0
2017.10.24	00:00:00	1.17489	1.17700	1.17452	1.17617	27213	0	0
2017.10.24	08:00:00	1.17618	1.17698	1.17426	1.17609	53923	0	0
2017.10.24	16:00:00	1.17610	1.17929	1.17540	1.17600	66061	0	0
2017.10.25	00:00:00	1.17613	1.17699	1.17529	1.17575	31773	0	0
2017.10.25	08:00:00	1.17575	1.17861	1.17552	1.17765	79385	0	0
2017.10.25	16:00:00	1.17766	1.18176	1.17766	1.18134	78403	0	0
