<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.27	1.01162	1.02208	1.00966	1.02009	167833	0	0
2022.07.28	1.01930	1.02343	1.01139	1.01985	216062	0	0
2022.07.29	1.01910	1.02544	1.01460	1.02263	195354	0	0
2022.08.01	1.02140	1.02754	1.02054	1.02586	173112	0	0
2022.08.02	1.02526	1.02938	1.01634	1.01670	218742	0	0
2022.08.03	1.01635	1.02099	1.01226	1.01687	183720	0	0
2022.08.04	1.01635	1.02539	1.01542	1.02454	172013	0	0
2022.08.05	1.02435	1.02520	1.01415	1.01780	157233	0	0
2022.08.08	1.01726	1.02218	1.01592	1.01957	130183	0	0
2022.08.09	1.01892	1.02475	1.01885	1.02131	103231	0	0
2022.08.10	1.02122	1.03686	1.02020	1.02971	162583	0	0
2022.08.11	1.02959	1.03644	1.02754	1.03242	156332	0	0
2022.08.12	1.03160	1.03275	1.02384	1.02564	129969	0	0
2022.08.15	1.02558	1.02683	1.01545	1.01585	113768	0	0
2022.08.16	1.01580	1.01949	1.01224	1.01702	120386	0	0
2022.08.17	1.01632	1.02030	1.01455	1.01779	155572	0	0
2022.08.18	1.01735	1.01930	1.00802	1.00882	127417	0	0
2022.08.19	1.00850	1.00955	1.00319	1.00393	110439	0	0
2022.08.22	1.00381	1.00466	0.99260	0.99412	121161	0	0
2022.08.23	0.99400	1.00177	0.99006	0.99683	153585	0	0
2022.08.24	0.99699	0.99990	0.99100	0.99689	139598	0	0
2022.08.25	0.99610	1.00333	0.99490	0.99725	137038	0	0
2022.08.26	0.99732	1.00898	0.99465	0.99649	158544	0	0
2022.08.29	0.99641	1.00292	0.99140	0.99974	135513	0	0
2022.08.30	0.99950	1.00545	0.99819	1.00155	154410	0	0
2022.08.31	1.00140	1.00792	0.99713	1.00527	163026	0	0
2022.09.01	1.00503	1.00543	0.99109	0.99476	163041	0	0
2022.09.02	0.99410	1.00338	0.99410	0.99574	178351	0	0
2022.09.05	0.99285	0.99443	0.98780	0.99284	164949	0	0
2022.09.06	0.99221	0.99865	0.98640	0.99040	169131	0	0
2022.09.07	0.99051	1.00110	0.98755	1.00061	172934	0	0
2022.09.08	1.00080	1.00298	0.99305	0.99989	209113	0	0
2022.09.09	0.99926	1.01135	0.99925	1.00460	154485	0	0
2022.09.12	1.00942	1.01980	1.00597	1.01238	169752	0	0
2022.09.13	1.01216	1.01871	0.99675	0.99682	219655	0	0
2022.09.14	0.99675	1.00237	0.99554	0.99785	204261	0	0
2022.09.15	0.99730	1.00179	0.99554	0.99970	157241	0	0
2022.09.16	0.99949	1.00365	0.99449	1.00132	171475	0	0
2022.09.19	1.00136	1.00293	0.99658	1.00239	90855	0	0
2022.09.20	1.00237	1.00507	0.99551	0.99707	124324	0	0
2022.09.21	0.99707	0.99753	0.98131	0.98397	177756	0	0
2022.09.22	0.98370	0.99075	0.98074	0.98333	238993	0	0
2022.09.23	0.98382	0.98520	0.96681	0.96886	194596	0	0
2022.09.26	0.96774	0.97095	0.95495	0.96074	277706	0	0
2022.09.27	0.96083	0.96709	0.95691	0.95917	177426	0	0
2022.09.28	0.95883	0.97510	0.95357	0.97347	234869	0	0
2022.09.29	0.97325	0.98092	0.96357	0.98080	213432	0	0
2022.09.30	0.98156	0.98538	0.97344	0.97995	231552	0	0
2022.10.03	0.97999	0.98448	0.97526	0.98246	206134	0	0
2022.10.04	0.98258	0.99994	0.98061	0.99862	177920	0	0
2022.10.05	0.99841	0.99949	0.98347	0.98855	154559	0	0
2022.10.06	0.98708	0.99265	0.97881	0.97910	184097	0	0
2022.10.07	0.97869	0.98168	0.97258	0.97383	168164	0	0
2022.10.10	0.97319	0.97533	0.96818	0.97058	119575	0	0
2022.10.11	0.97021	0.97746	0.96712	0.97032	138688	0	0
2022.10.12	0.97040	0.97347	0.96678	0.97034	139232	0	0
2022.10.13	0.97001	0.98060	0.96321	0.97771	155562	0	0
2022.10.14	0.97719	0.98088	0.97070	0.97240	163349	0	0
2022.10.17	0.97187	0.98521	0.97164	0.98445	195783	0	0
2022.10.18	0.98387	0.98757	0.98126	0.98588	192965	0	0
2022.10.19	0.98588	0.98726	0.97573	0.97727	175442	0	0
2022.10.20	0.97714	0.98456	0.97545	0.97871	199445	0	0
2022.10.21	0.97846	0.98693	0.97048	0.98628	338374	0	0
2022.10.24	0.98675	0.98991	0.98066	0.98752	273751	0	0
2022.10.25	0.98741	0.99769	0.98482	0.99678	179809	0	0
2022.10.26	0.99645	1.00888	0.99432	1.00834	211275	0	0
2022.10.27	1.00779	1.00937	0.99574	0.99641	240850	0	0
2022.10.28	0.99641	0.99981	0.99264	0.99660	198230	0	0
2022.10.31	0.99509	0.99658	0.98729	0.98826	127279	0	0
2022.11.01	0.98755	0.99542	0.98526	0.98743	150646	0	0
2022.11.02	0.98750	0.99762	0.98129	0.98133	195580	0	0
2022.11.03	0.98157	0.98395	0.97300	0.97484	154267	0	0
2022.11.04	0.97470	0.99668	0.97426	0.99592	204728	0	0
2022.11.07	0.99097	1.00344	0.99082	1.00208	184188	0	0
2022.11.08	1.00140	1.00963	0.99712	1.00728	150928	0	0
2022.11.09	1.00728	1.00883	0.99928	1.00133	198104	0	0
2022.11.10	1.00087	1.02219	0.99356	1.02055	314495	0	0
2022.11.11	1.02040	1.03643	1.01629	1.03527	289178	0	0
2022.11.14	1.03311	1.03585	1.02714	1.03302	225536	0	0
2022.11.15	1.03294	1.04815	1.02799	1.03480	355692	0	0
2022.11.16	1.03491	1.04386	1.03307	1.03919	238531	0	0
2022.11.17	1.03929	1.04066	1.03052	1.03666	186019	0	0
2022.11.18	1.03632	1.03960	1.03136	1.03198	150975	0	0
2022.11.21	1.03212	1.03331	1.02225	1.02389	163966	0	0
2022.11.22	1.02403	1.03082	1.02396	1.03022	139295	0	0
2022.11.23	1.03025	1.04050	1.02965	1.03941	184117	0	0
2022.11.24	1.03957	1.04487	1.03818	1.04123	123925	0	0
2022.11.25	1.04093	1.04293	1.03548	1.03888	149342	0	0
2022.11.28	1.03773	1.04971	1.03300	1.03408	206543	0	0
2022.11.29	1.03378	1.03944	1.03200	1.03283	195227	0	0
2022.11.30	1.03289	1.04288	1.02903	1.04053	250243	0	0
2022.12.01	1.04036	1.05342	1.03930	1.05259	273506	0	0
2022.12.02	1.05181	1.05451	1.04284	1.05409	218707	0	0
2022.12.05	1.05336	1.05948	1.04802	1.04926	136959	0	0
2022.12.06	1.04890	1.05329	1.04593	1.04660	156524	0	0
2022.12.07	1.04622	1.05498	1.04432	1.05059	190549	0	0
2022.12.08	1.05053	1.05649	1.04893	1.05565	157617	0	0
2022.12.09	1.05505	1.05883	1.05023	1.05335	182297	0	0
2022.12.12	1.05299	1.05803	1.05059	1.05380	136578	0	0
2022.12.13	1.05336	1.06734	1.05279	1.06326	225295	0	0
2022.12.14	1.06272	1.06951	1.06190	1.06830	258879	0	0
2022.12.15	1.06815	1.07365	1.05921	1.06274	227515	0	0
2022.12.16	1.06191	1.06633	1.05851	1.05895	180780	0	0
2022.12.19	1.05917	1.06580	1.05757	1.06079	148658	0	0
2022.12.20	1.06053	1.06585	1.05789	1.06288	246074	0	0
2022.12.21	1.06277	1.06455	1.05902	1.06059	149213	0	0
2022.12.22	1.06086	1.06592	1.05732	1.05973	157698	0	0
2022.12.23	1.05934	1.06329	1.05867	1.06169	153524	0	0
2022.12.27	1.06348	1.06697	1.06115	1.06377	112392	0	0
2022.12.28	1.06400	1.06744	1.06067	1.06127	120256	0	0
2022.12.29	1.06084	1.06905	1.06084	1.06610	118115	0	0
2022.12.30	1.06611	1.07132	1.06383	1.06977	159275	0	0
2023.01.02	1.06949	1.07076	1.06505	1.06583	41051	0	0
2023.01.03	1.06651	1.06833	1.05195	1.05479	212431	0	0
2023.01.04	1.05473	1.06357	1.05408	1.06046	212796	0	0
2023.01.05	1.06024	1.06314	1.05150	1.05202	187296	0	0
2023.01.06	1.05220	1.06481	1.04814	1.06429	211367	0	0
2023.01.09	1.06360	1.07606	1.06359	1.07335	175383	0	0
2023.01.10	1.07284	1.07593	1.07121	1.07339	163461	0	0
2023.01.11	1.07330	1.07763	1.07256	1.07564	135311	0	0
2023.01.12	1.07499	1.08672	1.07234	1.08504	254294	0	0
2023.01.13	1.08472	1.08679	1.07805	1.08326	163809	0	0
2023.01.16	1.08290	1.08740	1.08014	1.08217	96982	0	0
2023.01.17	1.08203	1.08693	1.07743	1.07899	175840	0	0
2023.01.18	1.07864	1.08874	1.07660	1.07952	238661	0	0
2023.01.19	1.07903	1.08401	1.07821	1.08306	161279	0	0
2023.01.20	1.08276	1.08592	1.08022	1.08559	124325	0	0
2023.01.23	1.08622	1.09268	1.08462	1.08713	133280	0	0
2023.01.24	1.08721	1.08981	1.08352	1.08882	124408	0	0
2023.01.25	1.08879	1.09237	1.08572	1.09157	128311	0	0
2023.01.26	1.09099	1.09294	1.08504	1.08933	127238	0	0
2023.01.27	1.08897	1.09003	1.08377	1.08674	112000	0	0
2023.01.30	1.08619	1.09138	1.08391	1.08508	120726	0	0
2023.01.31	1.08517	1.08749	1.08021	1.08642	135408	0	0
2023.02.01	1.08642	1.10018	1.08522	1.09886	195959	0	0
2023.02.02	1.09877	1.10330	1.08854	1.09099	205880	0	0
2023.02.03	1.09096	1.09401	1.07926	1.07929	192397	0	0
2023.02.06	1.07857	1.07990	1.07093	1.07248	131602	0	0
2023.02.07	1.07264	1.07666	1.06692	1.07275	191220	0	0
2023.02.08	1.07229	1.07608	1.07094	1.07151	109943	0	0
2023.02.09	1.07128	1.07907	1.07095	1.07378	68551	0	0
2023.02.10	1.07396	1.07527	1.06662	1.06784	75596	0	0
2023.02.13	1.06802	1.07299	1.06555	1.07243	62252	0	0
2023.02.14	1.07205	1.08028	1.07067	1.07362	100378	0	0
2023.02.15	1.07361	1.07445	1.06604	1.06879	108693	0	0
2023.02.16	1.06884	1.07225	1.06542	1.06733	207047	0	1
2023.02.17	1.06746	1.06984	1.06126	1.06935	174783	0	1
2023.02.20	1.06895	1.07045	1.06701	1.06859	88089	0	1
2023.02.21	1.06832	1.06983	1.06374	1.06453	179733	0	1
2023.02.22	1.06497	1.06640	1.05989	1.06049	183690	0	1
2023.02.23	1.06042	1.06278	1.05770	1.05963	158023	0	1
2023.02.24	1.05931	1.06143	1.05360	1.05446	176113	0	1
2023.02.27	1.05470	1.06199	1.05329	1.06097	146554	0	1
2023.02.28	1.06024	1.06453	1.05740	1.05744	157056	0	1
2023.03.01	1.05759	1.06914	1.05652	1.06691	199255	0	1
2023.03.02	1.06673	1.06728	1.05764	1.05974	175444	0	1
2023.03.03	1.05964	1.06386	1.05882	1.06330	151433	0	1
2023.03.06	1.06244	1.06943	1.06221	1.06829	145709	0	1
2023.03.07	1.06783	1.06945	1.05461	1.05496	200285	0	1
2023.03.08	1.05491	1.05739	1.05241	1.05443	161374	0	1
2023.03.09	1.05440	1.05912	1.05368	1.05818	143706	0	1
2023.03.10	1.05817	1.07008	1.05738	1.06388	288636	0	1
2023.03.13	1.06805	1.07485	1.06503	1.07307	352592	0	1
2023.03.14	1.07273	1.07496	1.06786	1.07324	266656	0	1
2023.03.15	1.07322	1.07598	1.05160	1.05764	282608	0	1
2023.03.16	1.05775	1.06356	1.05507	1.06158	273406	0	1
2023.03.17	1.06107	1.06852	1.06068	1.06644	80110	0	0
2023.03.20	1.06846	1.07306	1.06310	1.07228	174807	0	0
2023.03.21	1.07170	1.07884	1.07036	1.07690	146554	0	1
2023.03.22	1.07680	1.09122	1.07588	1.08590	184809	0	3
2023.03.23	1.08568	1.09298	1.08238	1.08322	191555	0	0
2023.03.24	1.08331	1.08385	1.07133	1.07598	138284	0	0
2023.03.27	1.07721	1.08000	1.07446	1.07976	114104	0	0
2023.03.28	1.07962	1.08484	1.07948	1.08444	121395	0	3
2023.03.29	1.08436	1.08715	1.08176	1.08445	126260	0	3
2023.03.30	1.08398	1.09261	1.08233	1.09048	131451	0	3
2023.03.31	1.09049	1.09256	1.08366	1.08427	145360	0	1
2023.04.03	1.08434	1.09165	1.07881	1.09031	145185	0	3
2023.04.04	1.09031	1.09732	1.08825	1.09559	145293	0	3
2023.04.05	1.09532	1.09695	1.08909	1.09058	134340	0	3
2023.04.06	1.08996	1.09375	1.08844	1.09196	107312	0	2
2023.04.07	1.09209	1.09239	1.08759	1.08970	36572	0	3
2023.04.10	1.09020	1.09171	1.08311	1.08613	78762	0	3
2023.04.11	1.08605	1.09280	1.08548	1.09129	113117	0	3
2023.04.12	1.09118	1.10003	1.09089	1.09915	141804	0	3
2023.04.13	1.09912	1.10676	1.09765	1.10471	124032	0	1
2023.04.14	1.10459	1.10757	1.09723	1.09947	139131	0	3
2023.04.17	1.09944	1.09997	1.09090	1.09286	118117	0	3
2023.04.18	1.09211	1.09828	1.09211	1.09720	106585	0	3
2023.04.19	1.09704	1.09839	1.09170	1.09557	118056	0	3
2023.04.20	1.09542	1.09897	1.09333	1.09696	122384	0	3
2023.04.21	1.09642	1.09937	1.09376	1.09892	124451	0	1
2023.04.24	1.09894	1.10500	1.09658	1.10445	109515	0	1
2023.04.25	1.10467	1.10669	1.09639	1.09745	124331	0	3
2023.04.26	1.09693	1.10955	1.09665	1.10412	163802	0	2
2023.04.27	1.10391	1.10633	1.09918	1.10283	142282	0	3
2023.04.28	1.10265	1.10449	1.09623	1.10167	181714	0	3
2023.05.01	1.10211	1.10355	1.09642	1.09760	91270	0	1
2023.05.02	1.09720	1.10079	1.09419	1.09993	53826	0	1
2023.05.03	1.09996	1.10913	1.09989	1.10599	59161	0	1
2023.05.04	1.10588	1.10912	1.09858	1.10142	71743	0	1
2023.05.05	1.10114	1.10479	1.09668	1.10183	51017	0	1
2023.05.08	1.10186	1.10536	1.10000	1.10042	39454	0	1
2023.05.09	1.10021	1.10060	1.09410	1.09602	47234	0	1
2023.05.10	1.09624	1.10068	1.09416	1.09833	52991	0	1
2023.05.11	1.09803	1.09980	1.09001	1.09165	59147	0	1
2023.05.12	1.09170	1.09355	1.08478	1.08500	47369	0	1
2023.05.15	1.08532	1.08907	1.08444	1.08741	39583	0	1
2023.05.16	1.08723	1.09045	1.08550	1.08616	47282	0	1
2023.05.17	1.08624	1.08734	1.08103	1.08381	46092	0	1
2023.05.18	1.08383	1.08480	1.07625	1.07711	47155	0	1
2023.05.19	1.07696	1.08287	1.07600	1.08048	52572	0	1
2023.05.22	1.08061	1.08312	1.07953	1.08130	50775	0	1
2023.05.23	1.08140	1.08206	1.07602	1.07707	55116	0	1
2023.05.24	1.07699	1.08012	1.07482	1.07506	56247	0	1
2023.05.25	1.07521	1.07567	1.07074	1.07249	54634	0	1
2023.05.26	1.07246	1.07585	1.07016	1.07257	53005	0	1
2023.05.29	1.07227	1.07434	1.07053	1.07089	22404	0	1
2023.05.30	1.07106	1.07465	1.06724	1.07346	51395	0	1
2023.05.31	1.07305	1.07357	1.06351	1.06886	59497	0	1
2023.06.01	1.06837	1.07684	1.06618	1.07615	59179	0	1
2023.06.02	1.07617	1.07790	1.07048	1.07059	48856	0	1
2023.06.05	1.07087	1.07224	1.06745	1.07127	47814	0	1
2023.06.06	1.07120	1.07329	1.06669	1.06923	46832	0	1
2023.06.07	1.06924	1.07396	1.06683	1.06982	45377	0	1
2023.06.08	1.06963	1.07869	1.06963	1.07816	48288	0	1
2023.06.09	1.07801	1.07851	1.07426	1.07495	44940	0	1
2023.06.12	1.07480	1.07900	1.07331	1.07580	46016	0	1
2023.06.13	1.07559	1.08235	1.07526	1.07923	54844	0	1
2023.06.14	1.07938	1.08640	1.07741	1.08311	53916	0	1
2023.06.15	1.08306	1.09524	1.08036	1.09456	48259	0	1
2023.06.16	1.09436	1.09705	1.09177	1.09412	50322	0	1
2023.06.19	1.09351	1.09463	1.09071	1.09224	32368	0	1
2023.06.20	1.09214	1.09462	1.08914	1.09167	48781	0	1
2023.06.21	1.09172	1.09909	1.09055	1.09872	54309	0	1
2023.06.22	1.09855	1.10122	1.09484	1.09535	51380	0	1
2023.06.23	1.09554	1.09584	1.08443	1.08945	59895	0	1
2023.06.26	1.09010	1.09201	1.08872	1.09046	48113	0	1
2023.06.27	1.09052	1.09767	1.09018	1.09605	53925	0	1
2023.06.28	1.09592	1.09622	1.08969	1.09128	56580	0	1
2023.06.29	1.09132	1.09413	1.08602	1.08653	56020	0	1
2023.06.30	1.08644	1.09318	1.08349	1.09109	57338	0	1
2023.07.03	1.09121	1.09339	1.08699	1.09138	42103	0	1
2023.07.04	1.09107	1.09163	1.08769	1.08792	28099	0	1
2023.07.05	1.08811	1.09079	1.08508	1.08541	49149	0	1
2023.07.06	1.08539	1.09006	1.08336	1.08915	61871	0	1
2023.07.07	1.08874	1.09732	1.08669	1.09663	59942	0	1
2023.07.10	1.09642	1.10012	1.09434	1.10006	50558	0	1
2023.07.11	1.10006	1.10268	1.09768	1.10083	50571	0	1
2023.07.12	1.10043	1.11403	1.10043	1.11309	60202	0	1
2023.07.13	1.11320	1.12280	1.11290	1.12260	61513	0	1
2023.07.14	1.12220	1.12448	1.12041	1.12288	59717	0	1
2023.07.17	1.12259	1.12488	1.12035	1.12406	41841	0	1
2023.07.18	1.12390	1.12758	1.12091	1.12282	63192	0	1
2023.07.19	1.12287	1.12402	1.11743	1.12021	59890	0	1
2023.07.20	1.12002	1.12289	1.11184	1.11297	57598	0	1
2023.07.21	1.11319	1.11448	1.11079	1.11257	51119	0	1
2023.07.24	1.11244	1.11469	1.10602	1.10641	57516	0	0
2023.07.25	1.10640	1.10868	1.10209	1.10542	47565	0	1
2023.07.26	1.10530	1.11067	1.10377	1.10870	64758	0	1
2023.07.27	1.10808	1.11496	1.09657	1.09755	77501	0	1
2023.07.28	1.09766	1.10474	1.09434	1.10166	76506	0	1
2023.07.31	1.10184	1.10457	1.09934	1.09967	53156	0	1
2023.08.01	1.09946	1.10030	1.09523	1.09840	49670	0	1
2023.08.02	1.09816	1.10192	1.09180	1.09378	65883	0	1
2023.08.03	1.09381	1.09627	1.09124	1.09478	64074	0	1
2023.08.04	1.09420	1.10418	1.09350	1.10110	62581	0	1
2023.08.07	1.10131	1.10160	1.09654	1.10020	41346	0	1
2023.08.08	1.10025	1.10111	1.09291	1.09559	51668	0	1
2023.08.09	1.09542	1.09952	1.09517	1.09735	47241	0	1
2023.08.10	1.09740	1.10647	1.09672	1.09790	61483	0	1
2023.08.11	1.09825	1.10049	1.09427	1.09477	54722	0	1
2023.08.14	1.09518	1.09601	1.08746	1.09057	54512	0	1
2023.08.15	1.09077	1.09524	1.08962	1.09032	67544	0	1
2023.08.16	1.09056	1.09345	1.08711	1.08792	58870	0	1
2023.08.17	1.08768	1.09180	1.08562	1.08712	63981	0	1
2023.08.18	1.08687	1.08939	1.08447	1.08725	55985	0	1
2023.08.21	1.08718	1.09136	1.08694	1.08950	50802	0	1
2023.08.22	1.08922	1.09302	1.08328	1.08473	51225	0	1
2023.08.23	1.08454	1.08714	1.08022	1.08634	57923	0	1
2023.08.24	1.08648	1.08766	1.08051	1.08108	55133	0	1
2023.08.25	1.08086	1.08416	1.07658	1.07939	62333	0	1
2023.08.28	1.07959	1.08218	1.07929	1.08186	44780	0	1
2023.08.29	1.08156	1.08919	1.07818	1.08804	59768	0	1
2023.08.30	1.08740	1.09455	1.08549	1.09229	58143	0	1
2023.08.31	1.09206	1.09395	1.08351	1.08423	55880	0	1
2023.09.01	1.08410	1.08816	1.07720	1.07732	61937	0	1
2023.09.04	1.07758	1.08088	1.07715	1.07964	34090	0	1
2023.09.05	1.07929	1.07984	1.07059	1.07218	53236	0	1
2023.09.06	1.07236	1.07488	1.07026	1.07254	52992	0	1
2023.09.07	1.07232	1.07318	1.06861	1.06959	43660	0	1
2023.09.08	1.06961	1.07436	1.06943	1.07003	43169	0	1
2023.09.11	1.07137	1.07593	1.07075	1.07489	43673	0	1
2023.09.12	1.07466	1.07687	1.07054	1.07597	40866	0	1
2023.09.13	1.07544	1.07646	1.07108	1.07294	53817	0	1
2023.09.14	1.07285	1.07521	1.06318	1.06431	57785	0	1
2023.09.15	1.06425	1.06876	1.06332	1.06625	44683	0	1
2023.09.18	1.06628	1.06987	1.06547	1.06914	36499	0	1
2023.09.19	1.06853	1.07178	1.06750	1.06809	38913	0	1
2023.09.20	1.06778	1.07366	1.06499	1.06597	51588	0	1
2023.09.21	1.06595	1.06728	1.06161	1.06613	56710	0	5
2023.09.22	1.06596	1.06714	1.06147	1.06440	45243	0	5
2023.09.25	1.06517	1.06551	1.05750	1.05922	43186	0	5
2023.09.26	1.05924	1.06087	1.05606	1.05713	46389	0	5
2023.09.27	1.05689	1.05736	1.04846	1.05038	54097	0	5
2023.09.28	1.05067	1.05785	1.04907	1.05661	62919	0	5
2023.09.29	1.05634	1.06168	1.05578	1.05729	61551	0	5
2023.10.02	1.05695	1.05916	1.04772	1.04783	55805	0	5
2023.10.03	1.04771	1.04932	1.04481	1.04662	60844	0	5
2023.10.04	1.04680	1.05318	1.04510	1.05045	61461	0	5
2023.10.05	1.05051	1.05515	1.04997	1.05505	57830	0	5
2023.10.06	1.05479	1.05997	1.04823	1.05832	63843	0	5
2023.10.09	1.05518	1.05740	1.05192	1.05660	50115	0	5
2023.10.10	1.05650	1.06194	1.05541	1.06050	61648	0	5
2023.10.11	1.06050	1.06344	1.05808	1.06184	57645	0	5
2023.10.12	1.06181	1.06394	1.05255	1.05275	59172	0	5
2023.10.13	1.05274	1.05582	1.04951	1.05063	55001	0	5
2023.10.16	1.05138	1.05624	1.05060	1.05587	49860	0	5
2023.10.17	1.05589	1.05947	1.05326	1.05768	54884	0	5
2023.10.18	1.05750	1.05939	1.05226	1.05349	55844	0	5
2023.10.19	1.05340	1.06162	1.05280	1.05808	69611	0	5
2023.10.20	1.05820	1.06034	1.05647	1.05949	52341	0	5
2023.10.23	1.05932	1.06777	1.05712	1.06690	52745	0	5
2023.10.24	1.06654	1.06940	1.05829	1.05894	58922	0	5
2023.10.25	1.05926	1.06064	1.05652	1.05656	50795	0	5
2023.10.26	1.05672	1.05689	1.05213	1.05607	58400	0	5
2023.10.27	1.05570	1.05968	1.05352	1.05649	52120	0	5
2023.10.30	1.05667	1.06248	1.05468	1.06139	44562	0	5
2023.10.31	1.06153	1.06746	1.05574	1.05744	66186	0	5
2023.11.01	1.05736	1.05803	1.05165	1.05699	61989	0	5
2023.11.02	1.05673	1.06674	1.05659	1.06215	52288	0	5
2023.11.03	1.06183	1.07464	1.06146	1.07271	56273	0	5
2023.11.06	1.07247	1.07561	1.07161	1.07167	39196	0	5
2023.11.07	1.07158	1.07227	1.06640	1.06991	48146	0	5
2023.11.08	1.07006	1.07157	1.06591	1.07095	45881	0	5
2023.11.09	1.07050	1.07251	1.06599	1.06678	56459	0	5
2023.11.10	1.06678	1.06925	1.06560	1.06839	49569	0	5
2023.11.13	1.06835	1.07059	1.06648	1.06988	40011	0	5
2023.11.14	1.06987	1.08871	1.06926	1.08787	53929	0	5
2023.11.15	1.08780	1.08857	1.08313	1.08464	53856	0	5
2023.11.16	1.08463	1.08951	1.08299	1.08535	48667	0	5
2023.11.17	1.08483	1.09135	1.08244	1.09129	49449	0	4
2023.11.20	1.09098	1.09516	1.08973	1.09403	50349	0	5
2023.11.21	1.09395	1.09649	1.08997	1.09121	54641	0	5
2023.11.22	1.09115	1.09226	1.08520	1.08885	58841	0	5
2023.11.23	1.08871	1.09301	1.08835	1.09063	33970	0	5
2023.11.24	1.09058	1.09479	1.08947	1.09336	42264	0	5
2023.11.27	1.09425	1.09593	1.09250	1.09546	54609	0	5
2023.11.28	1.09525	1.10086	1.09342	1.09946	66240	0	5
2023.11.29	1.09921	1.10169	1.09599	1.09698	70651	0	5
2023.11.30	1.09696	1.09836	1.08790	1.08890	74704	0	5
2023.12.01	1.08852	1.09125	1.08280	1.08811	75713	0	5
2023.12.04	1.08791	1.08945	1.08037	1.08354	72792	0	5
2023.12.05	1.08321	1.08471	1.07780	1.07978	73424	0	5
2023.12.06	1.07944	1.08041	1.07584	1.07631	63589	0	5
2023.12.07	1.07653	1.08172	1.07549	1.07955	78019	0	5
2023.12.08	1.07919	1.08004	1.07231	1.07623	76201	0	5
2023.12.11	1.07595	1.07786	1.07414	1.07637	55662	0	5
2023.12.12	1.07597	1.08270	1.07597	1.07948	62077	0	5
2023.12.13	1.07932	1.08965	1.07729	1.08745	70513	0	5
2023.12.14	1.08767	1.10088	1.08725	1.09912	96664	0	5
2023.12.15	1.09907	1.10036	1.08884	1.08950	81177	0	5
2023.12.18	1.08951	1.09310	1.08917	1.09231	58731	0	5
2023.12.19	1.09183	1.09870	1.09148	1.09800	69224	0	5
2023.12.20	1.09807	1.09827	1.09296	1.09419	62673	0	5
2023.12.21	1.09393	1.10122	1.09350	1.10116	68597	0	5
2023.12.22	1.10047	1.10400	1.09909	1.10122	61629	0	5
2023.12.26	1.09999	1.10447	1.09996	1.10414	32585	0	5
2023.12.27	1.10400	1.11226	1.10283	1.11064	50234	0	5
2023.12.28	1.10986	1.11393	1.10549	1.10618	56549	0	5
2023.12.29	1.10625	1.10842	1.10337	1.10389	54492	0	5
2024.01.02	1.10452	1.10453	1.09382	1.09411	67313	0	5
2024.01.03	1.09429	1.09651	1.08929	1.09194	70092	0	5
2024.01.04	1.09146	1.09719	1.09146	1.09475	62285	0	5
2024.01.05	1.09472	1.09981	1.08764	1.09408	77592	0	5
2024.01.08	1.09428	1.09785	1.09223	1.09505	62890	0	5
2024.01.09	1.09529	1.09660	1.09103	1.09305	63869	0	5
2024.01.10	1.09267	1.09726	1.09225	1.09717	57509	0	5
2024.01.11	1.09705	1.09987	1.09300	1.09725	81011	0	5
2024.01.12	1.09741	1.09867	1.09357	1.09497	71575	0	5
2024.01.15	1.09465	1.09673	1.09333	1.09504	42794	0	5
2024.01.16	1.09484	1.09507	1.08618	1.08752	75656	0	5
2024.01.17	1.08729	1.08842	1.08442	1.08812	70395	0	5
2024.01.18	1.08812	1.09066	1.08465	1.08751	69755	0	5
2024.01.19	1.08698	1.08974	1.08655	1.08972	59210	0	5
2024.01.22	1.08913	1.09092	1.08797	1.08817	68270	0	4
2024.01.23	1.08806	1.09158	1.08213	1.08529	71809	0	4
2024.01.24	1.08500	1.09320	1.08469	1.08842	83811	0	4
2024.01.25	1.08815	1.09018	1.08213	1.08469	90906	0	4
2024.01.26	1.08439	1.08851	1.08125	1.08527	93383	0	4
2024.01.29	1.08407	1.08498	1.07955	1.08341	85399	0	5
2024.01.30	1.08315	1.08572	1.08115	1.08455	98244	0	1
2024.01.31	1.08406	1.08874	1.07945	1.08180	165294	0	1
2024.02.01	1.08155	1.08747	1.07796	1.08713	133416	0	1
2024.02.02	1.08709	1.08974	1.07803	1.07889	114247	0	1
2024.02.05	1.07816	1.07860	1.07230	1.07411	97059	0	1
2024.02.06	1.07405	1.07623	1.07223	1.07547	91734	0	1
2024.02.07	1.07527	1.07837	1.07468	1.07733	98630	0	1
2024.02.08	1.07685	1.07887	1.07416	1.07781	145548	0	0
2024.02.09	1.07753	1.07955	1.07622	1.07846	180835	0	0
2024.02.12	1.07817	1.08056	1.07559	1.07721	135676	0	0
2024.02.13	1.07711	1.08003	1.07004	1.07094	224214	0	0
2024.02.14	1.07077	1.07346	1.06950	1.07278	176143	0	0
2024.02.15	1.07261	1.07849	1.07247	1.07733	180265	0	0
2024.02.16	1.07692	1.07876	1.07320	1.07764	185587	0	0
2024.02.19	1.07752	1.07896	1.07620	1.07794	89791	0	0
2024.02.20	1.07747	1.08389	1.07616	1.08082	175031	0	0
2024.02.21	1.08048	1.08245	1.07900	1.08174	167755	0	0
2024.02.22	1.08161	1.08886	1.08027	1.08235	200593	0	0
2024.02.23	1.08209	1.08397	1.08118	1.08208	161365	0	0
